Date,Open,High,Low,Close,Volume
2018-03-01 10:00:00,580.43,591.03,580.42,587.5,5510
2018-03-01 11:00:00,587.5,587.5,583.1,585.0,1276
2018-03-01 12:00:00,585.0,585.0,583.5,583.5,530
2018-03-01 13:00:00,583.5,587.97,575.5,585.0,9890
2018-03-01 14:00:00,583.53,585.03,583.0,585.0,782
2018-03-01 15:00:00,585.0,594.0,577.75,580.15,5108
2018-03-05 10:00:00,581.0,584.0,570.0,578.5,5850
2018-03-05 11:00:00,578.5,586.95,571.55,586.95,3076
2018-03-05 12:00:00,586.95,587.0,583.53,585.0,2284
2018-03-05 13:00:00,585.0,587.47,582.53,585.0,2926
2018-03-05 14:00:00,585.0,589.5,585.0,589.5,1184
2018-03-05 15:00:00,589.5,589.5,582.5,582.5,2828
2018-03-06 10:00:00,576.28,589.47,576.28,585.63,6380
2018-03-06 11:00:00,586.95,586.95,581.6,582.8,718
2018-03-06 12:00:00,582.8,587.5,582.8,585.0,2822
2018-03-06 13:00:00,585.0,586.53,585.0,585.0,1356
2018-03-06 14:00:00,583.05,585.0,583.05,584.53,1342
2018-03-06 15:00:00,584.53,585.0,571.1,572.95,3138
2018-03-07 10:00:00,572.5,576.45,570.5,570.98,3868
2018-03-07 11:00:00,570.65,571.35,570.0,570.08,1232
2018-03-07 12:00:00,570.08,575.47,561.0,561.5,3038
2018-03-07 13:00:00,561.5,561.5,553.1,554.0,2606
2018-03-07 14:00:00,554.0,557.5,553.5,555.5,2862
2018-03-07 15:00:00,555.5,560.47,555.5,558.03,1208
2018-03-08 10:00:00,556.0,568.42,556.0,566.43,1462
2018-03-08 11:00:00,566.43,566.42,560.0,560.25,2516
2018-03-08 12:00:00,560.25,560.83,554.03,558.48,4494
2018-03-08 13:00:00,558.48,560.0,553.0,554.23,972
2018-03-08 14:00:00,554.23,556.97,554.22,555.35,56502
2018-03-08 15:00:00,555.35,556.5,548.55,550.55,14124
2018-03-09 10:00:00,548.88,550.0,540.5,545.0,4128
2018-03-09 11:00:00,545.0,545.0,542.5,544.88,1018
2018-03-09 12:00:00,544.88,544.92,541.03,544.0,2496
2018-03-09 13:00:00,544.0,548.0,543.83,548.0,10456
2018-03-09 14:00:00,548.0,550.0,547.95,548.0,1766
2018-03-09 15:00:00,548.0,548.95,539.92,542.45,14920
2018-03-12 10:00:00,545.0,552.0,541.0,541.5,4174
2018-03-12 11:00:00,541.5,542.95,537.03,541.45,10002
2018-03-12 12:00:00,541.45,541.45,539.97,539.98,3140
2018-03-12 13:00:00,539.98,542.47,537.5,542.48,1780
2018-03-12 14:00:00,542.48,542.5,541.5,542.0,290
2018-03-12 15:00:00,542.0,543.75,541.0,542.5,398
2018-03-13 10:00:00,540.0,548.53,540.0,543.25,2246
2018-03-13 11:00:00,543.25,543.53,540.08,543.48,530
2018-03-13 12:00:00,543.48,543.53,540.97,542.45,542
2018-03-13 13:00:00,542.45,545.15,542.45,545.15,524
2018-03-13 14:00:00,545.15,546.0,540.17,541.4,1062
2018-03-13 15:00:00,541.4,542.5,540.0,540.0,8130
2018-03-14 10:00:00,535.0,539.35,532.5,532.5,1410
2018-03-14 11:00:00,532.5,532.5,526.55,528.98,2144
2018-03-14 12:00:00,528.98,528.97,526.75,527.5,1690
2018-03-14 13:00:00,527.5,527.5,526.0,527.0,302
2018-03-14 14:00:00,527.0,536.5,526.78,533.95,2400
2018-03-14 15:00:00,533.95,535.03,529.15,532.68,3870
2018-03-15 10:00:00,539.68,542.5,524.97,530.03,3076
2018-03-15 11:00:00,530.03,530.2,526.0,527.5,10534
2018-03-15 12:00:00,527.5,528.5,526.5,528.5,1420
2018-03-15 13:00:00,528.5,530.0,526.58,528.43,2456
2018-03-15 14:00:00,528.43,529.97,528.35,528.45,634
2018-03-15 15:00:00,528.45,529.47,527.5,527.5,1440
2018-03-16 10:00:00,534.43,535.0,525.22,535.0,2988
2018-03-16 11:00:00,535.03,536.17,533.5,533.65,1708
2018-03-16 12:00:00,533.5,540.0,533.5,535.03,3850
2018-03-16 13:00:00,537.48,537.53,535.0,537.53,1426
2018-03-16 14:00:00,537.53,538.72,537.0,537.58,1168
2018-03-16 15:00:00,537.5,538.97,537.05,538.0,4318
2018-03-19 10:00:00,538.0,540.0,538.0,538.75,1808
2018-03-19 11:00:00,540.18,541.95,537.95,540.98,4388
2018-03-19 12:00:00,540.98,543.08,539.1,542.5,1278
2018-03-19 13:00:00,542.5,542.95,540.65,540.65,888
2018-03-19 14:00:00,540.68,540.67,539.1,540.18,704
2018-03-19 15:00:00,540.18,540.45,539.22,539.23,420
2018-03-20 10:00:00,540.75,540.75,535.05,538.0,1094
2018-03-20 11:00:00,538.0,538.5,538.0,538.0,636
2018-03-20 12:00:00,538.0,540.92,538.0,538.0,242
2018-03-20 13:00:00,538.0,539.63,538.0,538.25,276
2018-03-20 14:00:00,538.25,539.9,538.0,539.9,670
2018-03-20 15:00:00,539.9,539.9,538.05,539.9,322
2018-03-21 10:00:00,546.53,547.92,541.33,544.5,1300
2018-03-21 11:00:00,544.5,544.5,544.03,544.03,32
2018-03-21 12:00:00,544.03,550.0,544.03,545.53,882
2018-03-21 13:00:00,545.53,551.5,545.5,547.55,898
2018-03-21 14:00:00,547.78,548.5,547.78,548.0,462
2018-03-21 15:00:00,548.0,551.45,548.0,551.45,1996
2018-03-22 10:00:00,553.03,555.47,540.55,545.0,696
2018-03-22 11:00:00,545.0,545.47,542.0,542.53,190
2018-03-22 12:00:00,540.53,545.0,538.75,545.0,912
2018-03-22 13:00:00,545.0,545.0,539.5,541.5,228
2018-03-22 14:00:00,541.5,541.5,536.58,536.6,1322
2018-03-22 15:00:00,536.6,538.95,535.0,536.05,4974
2018-03-23 10:00:00,525.0,548.03,525.0,536.98,802
2018-03-23 11:00:00,536.98,537.25,533.25,534.0,170
2018-03-23 12:00:00,534.0,549.5,534.0,545.98,4970
2018-03-23 13:00:00,545.98,549.5,545.0,546.03,4192
2018-03-23 14:00:00,546.03,548.95,546.0,548.93,664
2018-03-23 15:00:00,548.93,548.92,545.05,545.05,2282
2018-03-26 10:00:00,557.5,557.5,542.5,547.0,568
2018-03-26 11:00:00,547.0,547.0,540.03,541.53,412
2018-03-26 12:00:00,541.53,545.47,540.03,541.5,166
2018-03-26 13:00:00,541.5,555.5,540.5,551.53,1784
2018-03-26 14:00:00,551.53,557.5,551.53,557.45,1328
2018-03-26 15:00:00,557.45,571.0,555.05,565.0,10504
2018-03-27 10:00:00,562.5,571.5,557.53,561.05,1144
2018-03-27 11:00:00,561.05,565.0,555.88,562.5,3610
2018-03-27 12:00:00,562.5,565.0,559.83,565.0,1354
2018-03-27 13:00:00,565.0,565.0,545.03,554.65,6580
2018-03-27 14:00:00,554.65,556.47,550.0,550.0,548
2018-03-27 15:00:00,550.0,556.47,550.0,556.0,7766
2018-03-28 10:00:00,564.03,564.75,559.47,560.0,2010
2018-03-28 11:00:00,560.0,560.0,559.47,560.0,450
2018-03-28 12:00:00,560.1,569.47,557.55,566.9,2014
2018-03-28 13:00:00,566.9,575.0,565.03,565.15,3738
2018-03-28 14:00:00,565.15,565.15,562.55,565.0,9088
