2022-10-03 09:50:00+05:30,2985.6,2984.2,2985.65,2983.6,3288
2022-10-03 09:51:00+05:30,2984.2,2986.35,2987.3,2982.25,6051
2022-10-03 09:52:00+05:30,2986.25,2987.5,2988.0,2985.6,2779
2022-10-03 09:53:00+05:30,2986.65,2984.4,2986.65,2982.2,6375
2022-10-03 09:54:00+05:30,2981.65,2987.7,2987.7,2981.65,3193
2022-10-03 09:55:00+05:30,2987.7,2984.0,2987.7,2984.0,4812
2022-10-03 09:56:00+05:30,2984.0,2981.95,2984.0,2981.8,4936
2022-10-03 09:57:00+05:30,2981.7,2981.55,2983.4,2981.05,5448
2022-10-03 09:58:00+05:30,2981.55,2981.0,2982.7,2981.0,2965
2022-10-03 09:59:00+05:30,2981.05,2981.8,2982.7,2979.35,19484
2022-10-03 10:00:00+05:30,2981.9,2979.7,2981.9,2979.1,4959
2022-10-03 10:01:00+05:30,2979.7,2980.8,2981.7,2979.1,4644
2022-10-03 10:02:00+05:30,2980.4,2976.2,2980.4,2976.2,11753
2022-10-03 10:03:00+05:30,2975.8,2976.75,2977.8,2975.8,9107
2022-10-03 10:04:00+05:30,2976.3,2977.15,2980.05,2975.5,4975
2022-10-03 10:05:00+05:30,2976.95,2979.05,2979.05,2976.95,3304
2022-10-03 10:06:00+05:30,2979.05,2979.05,2979.1,2977.0,4151
2022-10-03 10:07:00+05:30,2979.1,2980.2,2980.2,2979.05,3049
2022-10-03 10:08:00+05:30,2980.8,2980.4,2981.85,2979.5,4803
2022-10-03 10:09:00+05:30,2980.4,2981.9,2981.9,2980.35,1624
2022-10-03 10:10:00+05:30,2981.9,2981.45,2981.9,2981.2,2871
2022-10-03 10:11:00+05:30,2981.45,2981.55,2981.55,2980.45,1605
2022-10-03 10:12:00+05:30,2981.6,2984.45,2984.45,2981.6,4411
2022-10-03 10:13:00+05:30,2984.45,2984.35,2984.85,2981.6,5918
2022-10-03 10:14:00+05:30,2984.35,2986.85,2986.95,2983.85,3055
2022-10-03 10:15:00+05:30,2986.85,2986.0,2987.55,2986.0,2825
2022-10-03 10:16:00+05:30,2986.5,2986.05,2987.0,2985.0,2453
2022-10-03 10:17:00+05:30,2986.95,2986.9,2987.0,2986.9,1319
2022-10-03 10:18:00+05:30,2986.45,2983.55,2986.45,2983.0,6089
2022-10-03 10:19:00+05:30,2984.95,2987.0,2987.0,2984.15,2283
2022-10-03 10:20:00+05:30,2987.0,2986.8,2987.0,2985.3,2503
2022-10-03 10:21:00+05:30,2985.95,2988.8,2988.8,2985.75,2763
2022-10-03 10:22:00+05:30,2988.8,2989.0,2989.25,2988.15,3174
2022-10-03 10:23:00+05:30,2989.0,2990.75,2990.75,2989.0,4435
2022-10-03 10:24:00+05:30,2990.8,2990.9,2992.1,2990.0,4572
2022-10-03 10:25:00+05:30,2990.9,2991.6,2991.6,2988.9,4386
2022-10-03 10:26:00+05:30,2991.6,2991.0,2991.95,2990.2,1825
2022-10-03 10:27:00+05:30,2991.0,2991.0,2991.8,2990.35,1221
2022-10-03 10:28:00+05:30,2990.0,2990.3,2991.0,2990.0,2670
2022-10-03 10:29:00+05:30,2990.15,2988.7,2991.25,2986.05,2934
2022-10-03 10:30:00+05:30,2988.75,2988.15,2989.65,2987.95,1386
2022-10-03 10:31:00+05:30,2988.0,2988.95,2989.3,2987.55,1398
2022-10-03 10:32:00+05:30,2988.95,2990.0,2991.8,2988.85,6576
2022-10-03 10:33:00+05:30,2989.15,2990.7,2990.7,2988.05,950
2022-10-03 10:34:00+05:30,2990.7,2989.3,2990.7,2989.3,2071
2022-10-03 10:35:00+05:30,2990.2,2987.2,2990.25,2987.2,2277
2022-10-03 10:36:00+05:30,2988.4,2990.5,2990.6,2988.35,2060
2022-10-03 10:37:00+05:30,2990.45,2988.05,2990.6,2988.05,1065
2022-10-03 10:38:00+05:30,2988.05,2985.55,2988.1,2985.4,2108
2022-10-03 10:39:00+05:30,2985.5,2986.35,2987.3,2985.5,2615
2022-10-03 10:40:00+05:30,2986.25,2988.0,2988.0,2986.25,1090
2022-10-03 10:41:00+05:30,2988.0,2985.0,2988.25,2985.0,1523
2022-10-03 10:42:00+05:30,2985.0,2986.0,2987.0,2985.0,2079
2022-10-03 10:43:00+05:30,2985.7,2987.6,2987.7,2985.7,748
2022-10-03 10:44:00+05:30,2987.6,2986.65,2987.65,2986.15,1123
2022-10-03 10:45:00+05:30,2986.75,2986.35,2987.5,2986.3,934
2022-10-03 10:46:00+05:30,2986.5,2988.45,2988.45,2986.35,2123
2022-10-03 10:47:00+05:30,2988.45,2986.8,2988.45,2986.05,1449
2022-10-03 10:48:00+05:30,2986.8,2985.05,2986.8,2985.0,1628
2022-10-03 10:49:00+05:30,2985.1,2986.05,2986.05,2985.1,1020
2022-10-03 10:50:00+05:30,2986.05,2985.05,2986.85,2985.0,3246
2022-10-03 10:51:00+05:30,2985.0,2985.1,2985.9,2985.0,4026
2022-10-03 10:52:00+05:30,2985.35,2985.85,2986.05,2985.05,1033
2022-10-03 10:53:00+05:30,2985.95,2987.25,2987.25,2985.9,1344
2022-10-03 10:54:00+05:30,2987.25,2987.3,2987.35,2987.05,979
2022-10-03 10:55:00+05:30,2987.15,2986.8,2987.25,2985.4,1174
2022-10-03 10:56:00+05:30,2986.8,2986.6,2987.05,2986.6,944
2022-10-03 10:57:00+05:30,2986.0,2985.25,2987.0,2985.05,1874
2022-10-03 10:58:00+05:30,2985.2,2985.4,2986.0,2985.05,874
2022-10-03 10:59:00+05:30,2985.4,2985.4,2986.0,2985.1,1072
2022-10-03 11:00:00+05:30,2985.45,2983.85,2985.45,2983.0,6584
2022-10-03 11:01:00+05:30,2983.0,2982.0,2983.45,2980.0,2682
2022-10-03 11:02:00+05:30,2982.0,2982.15,2982.15,2980.8,1093
2022-10-03 11:03:00+05:30,2982.05,2983.95,2983.95,2982.05,961
2022-10-03 11:04:00+05:30,2983.8,2983.75,2984.35,2982.65,1809
2022-10-03 11:05:00+05:30,2983.7,2984.9,2985.0,2983.65,1100
2022-10-03 11:06:00+05:30,2984.5,2984.15,2984.5,2982.2,1869
2022-10-03 11:07:00+05:30,2984.5,2983.95,2984.95,2982.85,1491
2022-10-03 11:08:00+05:30,2983.95,2985.0,2985.0,2983.5,1243
2022-10-03 11:09:00+05:30,2985.0,2985.0,2985.0,2984.5,1179
2022-10-03 11:10:00+05:30,2985.0,2985.45,2985.45,2983.1,2012
2022-10-03 11:11:00+05:30,2985.45,2985.75,2986.15,2984.8,1539
2022-10-03 11:12:00+05:30,2986.2,2986.95,2987.35,2986.2,2007
2022-10-03 11:13:00+05:30,2986.95,2987.65,2987.8,2986.85,1730
2022-10-03 11:14:00+05:30,2987.65,2988.5,2988.5,2987.15,2567
2022-10-03 11:15:00+05:30,2988.15,2989.35,2989.9,2988.15,1330
2022-10-03 11:16:00+05:30,2989.2,2991.0,2991.0,2989.0,2017
2022-10-03 11:17:00+05:30,2991.0,2990.55,2991.35,2990.5,2024
2022-10-03 11:18:00+05:30,2990.7,2991.35,2991.35,2989.5,3419
2022-10-03 11:19:00+05:30,2991.35,2992.2,2993.6,2991.2,5250
2022-10-03 11:20:00+05:30,2992.2,2994.1,2994.1,2991.2,3602
2022-10-03 11:21:00+05:30,2994.5,2994.95,2995.95,2994.1,6667
2022-10-03 11:22:00+05:30,2995.0,2998.0,2999.0,2994.95,4070
2022-10-03 11:23:00+05:30,2997.55,2999.4,3001.0,2997.55,9104
2022-10-03 11:24:00+05:30,3000.45,2997.5,3000.5,2997.0,2980
2022-10-03 11:25:00+05:30,2997.5,2999.55,2999.95,2997.5,2247
2022-10-03 11:26:00+05:30,2998.75,2999.45,2999.75,2998.4,1581
2022-10-03 11:27:00+05:30,2999.45,2999.2,3000.2,2999.0,1740
2022-10-03 11:28:00+05:30,2999.2,2999.0,2999.8,2998.0,2158
2022-10-03 11:29:00+05:30,2999.0,2998.95,2999.0,2997.15,1587
2022-10-03 11:30:00+05:30,2998.65,2998.25,2999.0,2998.25,1174
2022-10-03 11:31:00+05:30,2998.25,3003.0,3003.0,2998.15,6172
2022-10-03 11:32:00+05:30,3003.0,3004.0,3004.55,3002.2,3184
2022-10-03 11:33:00+05:30,3004.0,3004.5,3004.6,3003.0,2695
2022-10-03 11:34:00+05:30,3004.5,3002.95,3005.0,3001.8,3625
2022-10-03 11:35:00+05:30,3003.15,3002.9,3003.95,3002.0,1739
2022-10-03 11:36:00+05:30,3002.9,3001.0,3002.95,3001.0,1573
2022-10-03 11:37:00+05:30,3000.0,3001.55,3002.4,3000.0,3062
2022-10-03 11:38:00+05:30,3001.55,3003.5,3003.5,3000.95,3423
2022-10-03 11:39:00+05:30,3003.0,3001.4,3003.45,3001.0,1869
2022-10-03 11:40:00+05:30,3001.4,3001.15,3002.6,3000.95,1211
2022-10-03 11:41:00+05:30,3001.15,3005.95,3005.95,3001.15,2323
2022-10-03 11:42:00+05:30,3005.3,3007.7,3008.0,3005.25,3367
2022-10-03 11:43:00+05:30,3007.0,3005.65,3007.25,3005.1,2397
2022-10-03 11:44:00+05:30,3005.65,3006.05,3006.05,3004.45,1413
2022-10-03 11:45:00+05:30,3006.5,3008.85,3009.0,3004.6,5482
2022-10-03 11:46:00+05:30,3008.6,3008.2,3009.95,3007.3,4505
2022-10-03 11:47:00+05:30,3008.55,3010.0,3010.95,3008.05,5081
2022-10-03 11:48:00+05:30,3010.0,3009.5,3010.2,3008.0,3665
2022-10-03 11:49:00+05:30,3009.5,3007.8,3010.0,3007.5,6940
2022-10-03 11:50:00+05:30,3007.75,3008.0,3009.65,3007.75,7208
2022-10-03 11:51:00+05:30,3008.0,3008.15,3008.2,3006.7,9446
2022-10-03 11:52:00+05:30,3005.65,3006.0,3008.1,3005.0,4198
2022-10-03 11:53:00+05:30,3006.0,3002.25,3006.0,3002.25,2857
2022-10-03 11:54:00+05:30,3002.0,3002.0,3004.45,3001.15,4377
2022-10-03 11:55:00+05:30,3001.5,3002.4,3003.0,3001.5,1450
2022-10-03 11:56:00+05:30,3002.4,3005.0,3005.8,3002.4,1647
2022-10-03 11:57:00+05:30,3005.6,3006.6,3007.4,3005.15,2075
2022-10-03 11:58:00+05:30,3007.4,3007.7,3009.15,3006.5,2638
2022-10-03 11:59:00+05:30,3007.7,3008.9,3009.0,3006.35,1741
2022-10-03 12:00:00+05:30,3009.0,3010.1,3010.65,3008.55,4344
2022-10-03 12:01:00+05:30,3010.6,3010.0,3013.6,3008.2,8653
2022-10-03 12:02:00+05:30,3009.1,3008.8,3010.0,3006.85,2772
2022-10-03 12:03:00+05:30,3009.0,3008.4,3009.0,3006.3,3729
2022-10-03 12:04:00+05:30,3008.4,3009.0,3010.4,3008.0,1438
2022-10-03 12:05:00+05:30,3009.0,3009.55,3009.9,3008.8,1117
2022-10-03 12:06:00+05:30,3009.8,3008.5,3009.8,3008.05,1310
2022-10-03 12:07:00+05:30,3007.4,3006.95,3007.4,3006.0,2781
2022-10-03 12:08:00+05:30,3006.85,3008.1,3009.0,3006.05,1120
2022-10-03 12:09:00+05:30,3008.1,3007.65,3009.0,3007.2,1502
2022-10-03 12:10:00+05:30,3008.0,3008.95,3009.6,3007.55,3763
2022-10-03 12:11:00+05:30,3008.95,3006.65,3009.0,3006.65,2013
2022-10-03 12:12:00+05:30,3006.65,3004.2,3007.0,3003.5,1896
2022-10-03 12:13:00+05:30,3004.2,3004.05,3005.95,3003.5,1710
2022-10-03 12:14:00+05:30,3004.05,3005.65,3006.0,3002.45,2428
2022-10-03 12:15:00+05:30,3005.65,3005.6,3006.95,3005.0,1810
2022-10-03 12:16:00+05:30,3005.6,3004.0,3005.8,3004.0,1096
2022-10-03 12:17:00+05:30,3004.0,3002.9,3004.7,3002.4,1574
2022-10-03 12:18:00+05:30,3002.9,3005.6,3005.6,3002.2,1588
2022-10-03 12:19:00+05:30,3005.2,3007.1,3007.1,3005.2,1757
2022-10-03 12:20:00+05:30,3007.1,3007.0,3008.0,3006.6,1684
2022-10-03 12:21:00+05:30,3007.2,3006.6,3007.8,3006.55,2824
2022-10-03 12:22:00+05:30,3006.6,3006.55,3007.8,3006.55,2174
2022-10-03 12:23:00+05:30,3006.9,3007.0,3007.5,3006.55,2007
2022-10-03 12:24:00+05:30,3007.1,3006.5,3007.5,3006.2,5339
2022-10-03 12:25:00+05:30,3006.5,3007.0,3007.5,3006.5,916
2022-10-03 12:26:00+05:30,3007.1,3008.6,3010.6,3007.0,2990
2022-10-03 12:27:00+05:30,3009.9,3010.25,3011.45,3009.1,1703
2022-10-03 12:28:00+05:30,3010.7,3009.5,3010.8,3008.0,2112
2022-10-03 12:29:00+05:30,3008.9,3009.3,3009.45,3008.0,1665
2022-10-03 12:30:00+05:30,3009.35,3010.35,3010.8,3009.15,2234
2022-10-03 12:31:00+05:30,3009.85,3010.0,3010.4,3007.0,2265
2022-10-03 12:32:00+05:30,3009.3,3008.3,3010.85,3008.3,1902
2022-10-03 12:33:00+05:30,3008.3,3007.3,3009.5,3007.0,1534
2022-10-03 12:34:00+05:30,3007.2,3008.0,3008.7,3007.0,1374
2022-10-03 12:35:00+05:30,3007.5,3006.55,3009.5,3006.55,5155
2022-10-03 12:36:00+05:30,3007.15,3007.65,3009.6,3006.15,2852
2022-10-03 12:37:00+05:30,3008.5,3010.0,3010.45,3008.0,2189
2022-10-03 12:38:00+05:30,3009.9,3012.0,3013.0,3009.8,3565
2022-10-03 12:39:00+05:30,3011.95,3011.05,3012.5,3010.5,1792
2022-10-03 12:40:00+05:30,3011.05,3009.9,3012.05,3008.8,2387
2022-10-03 12:41:00+05:30,3009.9,3008.15,3011.7,3007.9,1508
2022-10-03 12:42:00+05:30,3007.8,3007.0,3008.75,3007.0,2619
2022-10-03 12:43:00+05:30,3007.0,3006.9,3007.55,3006.5,5406
2022-10-03 12:44:00+05:30,3006.7,3008.0,3008.7,3006.35,2868
2022-10-03 12:45:00+05:30,3008.9,3010.15,3010.25,3007.55,3403
2022-10-03 12:46:00+05:30,3010.2,3010.6,3011.0,3008.25,2445
2022-10-03 12:47:00+05:30,3010.9,3011.8,3011.85,3009.2,2277
2022-10-03 12:48:00+05:30,3011.0,3014.0,3014.0,3011.0,3862
2022-10-03 12:49:00+05:30,3014.0,3017.05,3017.5,3013.0,6223
2022-10-03 12:50:00+05:30,3017.05,3015.35,3017.05,3014.95,2414
2022-10-03 12:51:00+05:30,3015.45,3017.0,3017.0,3015.0,2326
2022-10-03 12:52:00+05:30,3016.35,3019.0,3019.0,3016.35,4382
2022-10-03 12:53:00+05:30,3019.0,3018.2,3020.7,3017.8,7429
2022-10-03 12:54:00+05:30,3018.2,3017.0,3019.2,3016.0,5421
2022-10-03 12:55:00+05:30,3017.0,3018.0,3018.9,3016.3,8454
2022-10-03 12:56:00+05:30,3018.0,3017.0,3019.9,3017.0,6796
2022-10-03 12:57:00+05:30,3016.95,3017.0,3017.95,3016.3,2896
2022-10-03 12:58:00+05:30,3017.0,3016.0,3017.2,3015.0,12370
2022-10-03 12:59:00+05:30,3016.0,3014.9,3016.0,3014.7,4098
2022-10-03 13:00:00+05:30,3015.1,3012.15,3016.05,3012.05,4416
2022-10-03 13:01:00+05:30,3012.55,3013.4,3014.35,3010.6,4183
2022-10-03 13:02:00+05:30,3013.4,3014.3,3014.7,3013.4,3211
2022-10-03 13:03:00+05:30,3014.0,3015.0,3016.0,3014.0,5426
2022-10-03 13:04:00+05:30,3015.35,3015.3,3015.35,3014.5,9288
2022-10-03 13:05:00+05:30,3015.05,3015.1,3015.1,3015.0,6341
2022-10-03 13:06:00+05:30,3015.05,3015.2,3016.0,3015.0,2197
2022-10-03 13:07:00+05:30,3015.2,3015.05,3015.2,3015.05,3677
2022-10-03 13:08:00+05:30,3015.1,3015.9,3016.05,3014.65,13065
2022-10-03 13:09:00+05:30,3015.9,3015.0,3016.2,3015.0,3801
2022-10-03 13:10:00+05:30,3015.0,3015.05,3015.5,3015.0,3711
2022-10-03 13:11:00+05:30,3015.05,3015.25,3015.85,3015.0,4156
2022-10-03 13:12:00+05:30,3015.1,3015.5,3016.0,3015.05,1843
2022-10-03 13:13:00+05:30,3015.5,3016.0,3017.0,3015.1,2805
2022-10-03 13:14:00+05:30,3017.0,3016.05,3017.0,3016.0,2813
2022-10-03 13:15:00+05:30,3016.0,3016.2,3016.2,3016.0,7713
2022-10-03 13:16:00+05:30,3016.2,3016.5,3017.2,3016.1,2019
2022-10-03 13:17:00+05:30,3016.5,3016.55,3017.0,3016.5,1737
2022-10-03 13:18:00+05:30,3016.5,3019.15,3019.3,3016.3,5085
2022-10-03 13:19:00+05:30,3019.25,3017.95,3019.35,3017.15,2895
2022-10-03 13:20:00+05:30,3017.5,3017.0,3017.95,3017.0,1565
2022-10-03 13:21:00+05:30,3017.0,3017.4,3017.9,3016.5,4085
2022-10-03 13:22:00+05:30,3017.4,3017.75,3018.0,3017.05,2176
2022-10-03 13:23:00+05:30,3017.75,3017.0,3018.0,3016.5,5969
2022-10-03 13:24:00+05:30,3017.05,3017.0,3017.05,3016.5,5656
2022-10-03 13:25:00+05:30,3017.05,3017.5,3018.9,3017.0,3832
2022-10-03 13:26:00+05:30,3017.75,3019.0,3019.2,3017.75,2848
2022-10-03 13:27:00+05:30,3018.05,3018.0,3019.0,3017.5,5795
2022-10-03 13:28:00+05:30,3018.0,3017.8,3018.85,3017.5,4096
2022-10-03 13:29:00+05:30,3017.55,3018.0,3018.7,3017.55,4343
2022-10-03 13:30:00+05:30,3018.0,3018.0,3018.05,3017.65,7758
2022-10-03 13:31:00+05:30,3018.0,3017.05,3018.0,3017.0,13173
2022-10-03 13:32:00+05:30,3017.05,3013.0,3017.05,3013.0,13252
2022-10-03 13:33:00+05:30,3013.0,3013.5,3015.8,3011.1,15890
2022-10-03 13:34:00+05:30,3013.5,3012.35,3013.75,3011.6,3601
2022-10-03 13:35:00+05:30,3012.5,3013.9,3014.9,3012.5,9036
2022-10-03 13:36:00+05:30,3014.45,3014.0,3014.45,3012.2,9065
2022-10-03 13:37:00+05:30,3014.05,3013.85,3014.05,3013.35,8785
2022-10-03 13:38:00+05:30,3013.9,3013.8,3014.1,3013.4,3013
2022-10-03 13:39:00+05:30,3013.8,3011.0,3013.9,3011.0,3021
2022-10-03 13:40:00+05:30,3011.0,3007.3,3011.55,3007.2,5294
2022-10-03 13:41:00+05:30,3007.9,3006.2,3009.4,3006.2,3794
2022-10-03 13:42:00+05:30,3006.65,3005.45,3006.65,3004.45,3985
2022-10-03 13:43:00+05:30,3006.0,3005.0,3007.45,3004.7,2932
2022-10-03 13:44:00+05:30,3005.0,3008.1,3009.45,3005.0,5893
2022-10-03 13:45:00+05:30,3009.4,3008.9,3010.05,3007.55,3677
2022-10-03 13:46:00+05:30,3009.3,3010.1,3010.15,3008.8,3846
2022-10-03 13:47:00+05:30,3010.0,3010.0,3011.05,3010.0,3737
2022-10-03 13:48:00+05:30,3010.0,3009.35,3010.2,3009.35,3177
2022-10-03 13:49:00+05:30,3009.55,3009.2,3009.8,3008.3,9677
2022-10-03 13:50:00+05:30,3009.2,3005.0,3009.2,3004.85,5119
2022-10-03 13:51:00+05:30,3005.0,3004.0,3006.0,3004.0,3370
2022-10-03 13:52:00+05:30,3004.0,3004.25,3005.0,3002.0,4685
2022-10-03 13:53:00+05:30,3004.25,3000.65,3004.65,3000.4,4066
2022-10-03 13:54:00+05:30,3000.55,3000.5,3002.0,3000.15,3009
2022-10-03 13:55:00+05:30,3000.1,2998.9,3001.9,2998.8,9188
2022-10-03 13:56:00+05:30,2998.9,3000.0,3001.5,2998.9,2671
2022-10-03 13:57:00+05:30,3000.25,3002.65,3004.0,3000.25,2929
2022-10-03 13:58:00+05:30,3002.65,3000.55,3002.65,3000.15,2627
2022-10-03 13:59:00+05:30,3001.15,3001.4,3002.6,3000.55,2357
2022-10-03 14:00:00+05:30,3001.0,3000.3,3001.4,3000.0,3238
2022-10-03 14:01:00+05:30,3000.0,2997.2,3000.35,2996.55,5255
2022-10-03 14:02:00+05:30,2996.15,2995.05,2996.65,2995.05,5141
2022-10-03 14:03:00+05:30,2995.05,2994.45,2995.05,2992.05,9973
2022-10-03 14:04:00+05:30,2995.15,2999.05,2999.4,2993.85,4269
2022-10-03 14:05:00+05:30,2999.05,3000.5,3001.05,2999.05,3543
2022-10-03 14:06:00+05:30,3000.8,2996.8,3000.8,2996.8,2318
2022-10-03 14:07:00+05:30,2997.8,2995.15,2999.0,2995.15,3108
2022-10-03 14:08:00+05:30,2995.15,2995.15,2995.95,2993.65,3821
2022-10-03 14:09:00+05:30,2994.8,2995.65,2997.7,2994.05,3069
2022-10-03 14:10:00+05:30,2995.65,2993.35,2995.65,2992.0,3367
2022-10-03 14:11:00+05:30,2993.35,2992.0,2993.35,2991.0,2824
2022-10-03 14:12:00+05:30,2991.75,2991.15,2993.75,2990.4,5898
2022-10-03 14:13:00+05:30,2990.2,2990.3,2991.25,2988.35,8085
2022-10-03 14:14:00+05:30,2988.7,2990.4,2990.4,2987.35,5579
2022-10-03 14:15:00+05:30,2990.5,2989.45,2991.75,2988.85,4450
2022-10-03 14:16:00+05:30,2988.85,2988.0,2988.85,2986.8,6794
2022-10-03 14:17:00+05:30,2988.0,2990.65,2990.65,2987.0,4482
2022-10-03 14:18:00+05:30,2990.65,2988.05,2992.8,2986.85,5503
2022-10-03 14:19:00+05:30,2988.05,2988.7,2989.55,2985.1,4683
2022-10-03 14:20:00+05:30,2988.7,2990.75,2991.25,2988.15,3094
2022-10-03 14:21:00+05:30,2990.75,2990.55,2991.55,2989.55,3879
2022-10-03 14:22:00+05:30,2990.0,2988.8,2990.7,2988.65,2779
2022-10-03 14:23:00+05:30,2988.8,2988.0,2989.0,2986.0,3070
2022-10-03 14:24:00+05:30,2988.0,2989.0,2989.0,2985.7,2545
2022-10-03 14:25:00+05:30,2988.7,2987.55,2988.8,2985.65,4017
2022-10-03 14:26:00+05:30,2987.8,2988.45,2989.75,2987.25,3216
2022-10-03 14:27:00+05:30,2988.45,2990.0,2990.35,2987.4,3784
2022-10-03 14:28:00+05:30,2990.0,2989.6,2990.0,2988.05,2258
2022-10-03 14:29:00+05:30,2989.6,2989.0,2989.75,2988.2,1895
2022-10-03 14:30:00+05:30,2989.0,2988.4,2989.0,2986.95,2198
2022-10-03 14:31:00+05:30,2988.4,2985.55,2988.4,2985.5,2685
2022-10-03 14:32:00+05:30,2985.55,2985.95,2986.8,2985.05,2589
2022-10-03 14:33:00+05:30,2985.95,2985.3,2985.95,2985.0,1727
2022-10-03 14:34:00+05:30,2985.3,2988.0,2988.0,2985.0,2432
2022-10-03 14:35:00+05:30,2988.0,2986.85,2988.7,2986.4,1531
2022-10-03 14:36:00+05:30,2986.85,2988.95,2988.95,2986.45,5917
2022-10-03 14:37:00+05:30,2988.95,2987.05,2988.95,2986.7,1768
2022-10-03 14:38:00+05:30,2987.05,2986.75,2987.05,2986.0,1673
2022-10-03 14:39:00+05:30,2986.75,2986.1,2988.05,2985.1,3836
2022-10-03 14:40:00+05:30,2986.05,2986.3,2988.2,2985.05,2558
2022-10-03 14:41:00+05:30,2986.3,2988.5,2989.0,2986.3,2030
2022-10-03 14:42:00+05:30,2988.5,2988.05,2988.8,2988.0,1734
2022-10-03 14:43:00+05:30,2988.05,2991.85,2992.15,2987.45,4943
2022-10-03 14:44:00+05:30,2991.85,2991.0,2991.85,2990.0,2753
2022-10-03 14:45:00+05:30,2991.0,2988.95,2992.15,2988.65,3716
2022-10-03 14:46:00+05:30,2989.7,2993.1,2994.0,2989.7,3257
2022-10-03 14:47:00+05:30,2993.0,2993.0,2994.0,2991.95,3655
2022-10-03 14:48:00+05:30,2992.05,2993.9,2993.9,2990.55,6615
2022-10-03 14:49:00+05:30,2993.85,2995.35,2996.2,2993.2,5971
2022-10-03 14:50:00+05:30,2995.35,2990.65,2995.35,2989.05,5494
2022-10-03 14:51:00+05:30,2990.65,2988.95,2992.2,2988.8,3440
2022-10-03 14:52:00+05:30,2988.3,2986.7,2988.4,2986.05,3188
2022-10-03 14:53:00+05:30,2986.7,2986.15,2988.0,2985.95,2963
2022-10-03 14:54:00+05:30,2986.1,2985.95,2986.15,2985.15,2890
2022-10-03 14:55:00+05:30,2985.9,2987.9,2987.9,2985.2,3379
2022-10-03 14:56:00+05:30,2987.9,2986.55,2987.9,2986.0,2738
2022-10-03 14:57:00+05:30,2986.3,2989.6,2989.6,2986.3,2676
2022-10-03 14:58:00+05:30,2989.55,2987.95,2989.55,2986.95,2516
2022-10-03 14:59:00+05:30,2987.95,2988.95,2988.95,2986.4,3372
2022-10-03 15:00:00+05:30,2988.95,2990.5,2990.5,2987.05,3914
2022-10-03 15:30:00+05:30,2986.0,2987.8,2988.0,2985.3,3526
2022-10-04 09:16:00+05:30,3029.95,3032.0,3038.4,3023.0,50471
2022-10-04 09:17:00+05:30,3034.05,3033.55,3037.6,3032.0,19159
2022-10-04 09:18:00+05:30,3031.9,3033.05,3036.45,3029.0,19611
2022-10-04 09:19:00+05:30,3033.1,3033.4,3034.6,3029.1,17982
