timestamp,amount,price,symbol,slippage_pct
2018-09-05 09:17:00+05:30,-50.0,11553.688799999998,NIFTY20180927FUT,0.000636724172977471
2018-09-05 09:17:00+05:30,-50.0,27539.64097,BANKNIFTY20180927FUT,0.0005120548019779384
2018-09-11 14:59:00+05:30,50.0,11350.01955,NIFTY20180927FUT,-0.00017886196766208587
2018-09-12 09:17:00+05:30,50.0,26895.378000000004,BANKNIFTY20180927FUT,0.0031939126623711242
2018-09-17 09:17:00+05:30,-50.0,11449.509639999998,NIFTY20180927FUT,0.0010722888202551845
2018-09-17 09:17:00+05:30,-50.0,26959.607000000004,BANKNIFTY20180927FUT,0.00032790167770105875
2018-09-19 14:20:00+05:30,50.0,11274.604469999998,NIFTY20180927FUT,5.361628525797414e-05
2018-09-21 12:40:00+05:30,50.0,26267.602469999998,BANKNIFTY20180927FUT,-0.001022933693358003
2018-09-25 09:17:00+05:30,-50.0,10969.05575,NIFTY20180927FUT,0.0011513927716110613
2018-09-25 09:17:00+05:30,-50.0,24854.178170000003,BANKNIFTY20180927FUT,0.001834221089685106
2018-09-26 09:17:00+05:30,50.0,11131.32582,NIFTY20180927FUT,-2.4630780840161545e-05
2018-09-26 09:17:00+05:30,50.0,25463.24163,BANKNIFTY20180927FUT,-0.0004831444267149809
2018-09-27 09:17:00+05:30,-50.0,25319.935,BANKNIFTY20180927FUT,0.0012470637889990144
2018-09-27 15:16:00+05:30,50.0,25029.954990000002,BANKNIFTY20180927FUT,
2018-09-27 15:16:00+05:30,-50.0,25161.31673,BANKNIFTY20181025FUT,
2018-09-28 09:17:00+05:30,-50.0,11086.7822,NIFTY20181025FUT,9.630361161097201e-05
2018-10-01 11:30:00+05:30,50.0,10871.123790000001,NIFTY20181025FUT,0.00010338454461834989
2018-10-03 09:17:00+05:30,-50.0,11001.59924,NIFTY20181025FUT,-0.0006957681270152062
2018-10-04 09:17:00+05:30,50.0,10788.557279999999,NIFTY20181025FUT,0.0012535700530391795
2018-10-05 09:17:00+05:30,-50.0,10555.888400000002,NIFTY20181025FUT,0.001755325336069402
2018-10-05 15:13:00+05:30,50.0,10362.072,NIFTY20181025FUT,-0.00013296730335946147
2018-10-05 15:17:00+05:30,50.0,24405.980219999998,BANKNIFTY20181025FUT,-0.002809825636625598
2018-10-08 09:17:00+05:30,-50.0,10313.986789999999,NIFTY20181025FUT,-0.0005419648054013603
2018-10-10 10:02:00+05:30,50.0,10435.036590000002,NIFTY20181025FUT,0.0008667360445042705
2018-10-11 09:17:00+05:30,50.0,10214.49249,NIFTY20181025FUT,0.0024035809617272367
2018-10-11 09:17:00+05:30,50.0,24702.939599999998,BANKNIFTY20181025FUT,0.000520030295543531
2018-10-12 09:17:00+05:30,-50.0,25246.54968,BANKNIFTY20181025FUT,-0.000281292975877024
2018-10-12 09:21:00+05:30,-50.0,10406.468289999999,NIFTY20181025FUT,-0.0005209368284932402
2018-10-15 09:17:00+05:30,50.0,10468.44327,NIFTY20181025FUT,-0.00017255843938781244
2018-10-15 09:17:00+05:30,50.0,25242.99759,BANKNIFTY20181025FUT,-0.0007897893951419644
2018-10-17 09:17:00+05:30,-50.0,10688.01197,NIFTY20181025FUT,0.0001251741219064582
2018-10-22 09:17:00+05:30,-50.0,10351.02938,NIFTY20181025FUT,0.0017427375567793172
2018-10-22 15:14:00+05:30,50.0,10214.742540000001,NIFTY20181025FUT,0.0001706197982963967
2018-10-23 09:17:00+05:30,-50.0,24915.26595,BANKNIFTY20181025FUT,-0.00038207843570263434
2018-10-24 09:17:00+05:30,-50.0,10248.49989,NIFTY20181025FUT,0.0009602041263947148
2018-10-24 09:17:00+05:30,-50.0,25203.708250000003,BANKNIFTY20181025FUT,0.0009965476032397524
2018-10-25 10:44:00+05:30,50.0,10082.966190000001,NIFTY20181025FUT,0.000765855934096028
2018-10-25 15:16:00+05:30,50.0,24803.9598,BANKNIFTY20181025FUT,
2018-10-25 15:16:00+05:30,-50.0,24913.0164,BANKNIFTY20181129FUT,
2018-10-26 09:17:00+05:30,-50.0,10111.02739,NIFTY20181129FUT,-0.000443018636428852
2018-10-26 14:15:00+05:30,50.0,24631.37529,BANKNIFTY20181129FUT,-0.0011830518784049554
2018-10-29 15:02:00+05:30,50.0,10264.0524,NIFTY20181129FUT,0.0004095966315297129
2018-10-30 09:17:00+05:30,-50.0,25003.348329999997,BANKNIFTY20181129FUT,-0.00015193593484673942
2018-10-31 09:17:00+05:30,50.0,10264.002390000001,NIFTY20181129FUT,0.0013221263456727013
2018-10-31 15:07:00+05:30,-50.0,10396.720239999999,NIFTY20181129FUT,0.0010693620680545573
2018-11-01 09:17:00+05:30,50.0,10430.18562,NIFTY20181129FUT,0.0005070187723623788
