date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2018-09-25 00:00:00+05:30,350755.4400,201866.2500,0.0000,0.0000,300000.0000,182457.5000,-33568.3000,85742.1000,50755.4400,350755.4400,1418.3500,0.0000,-33836.9800,5.2000,-5.2000,1824730.0000,-1824730.0000,0.0000,1824730.0000,0,2,-0.0880,0.1692,0.6455,-0.0880,,,287221.9894,0.0094,,
2018-09-26 00:00:00+05:30,345482.6100,345482.6100,0.0000,0.0000,300000.0000,0.0000,0.0000,47175.4200,45482.6100,345482.6100,1692.8100,0.0000,-5272.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0150,0.1516,0.6278,-0.1017,,,286427.3337,-0.0028,,
2018-09-27 00:00:00+05:30,354921.1100,233127.2800,0.0000,0.0000,300000.0000,126288.0000,-4494.1600,61674.4200,54921.1100,354921.1100,2259.1400,0.0000,9438.5000,3.5600,-3.5600,1262560.0000,-1262560.0000,0.0000,1262560.0000,0,1,0.0273,0.1831,0.6181,-0.0772,,,284853.5785,-0.0055,,
2018-09-28 00:00:00+05:30,361852.0700,177610.2200,0.0000,0.0000,300000.0000,181721.9100,2519.9500,61674.4200,61852.0700,361852.0700,2342.2900,0.0000,6930.9600,5.0000,-5.0000,1809885.0000,-1809885.0000,0.0000,1809885.0000,0,2,0.0195,0.2062,0.6051,-0.0591,,,283460.0144,-0.0049,,
2018-10-01 00:00:00+05:30,352099.3500,242358.0100,0.0000,0.0000,300000.0000,127675.5000,-17934.1600,72457.3400,52099.3500,352099.3500,2423.8300,0.0000,-9752.7200,3.6200,-3.6200,1276000.0000,-1276000.0000,0.0000,1276000.0000,0,1,-0.0270,0.1737,0.5971,-0.0845,,,285573.0465,0.0075,,
2018-10-03 00:00:00+05:30,376694.3000,187267.5100,0.0000,0.0000,300000.0000,182683.5000,6743.3000,72457.3400,76694.3000,376694.3000,2506.3400,0.0000,24594.9500,4.7800,-4.7800,1801402.5000,-1801402.5000,0.0000,1801402.5000,0,2,0.0699,0.2556,0.6327,-0.0205,,,281317.1665,-0.0149,,
2018-10-04 00:00:00+05:30,401730.5200,252846.6900,0.0000,0.0000,300000.0000,127675.5000,21208.3400,83109.4400,101730.5200,401730.5200,2587.2500,0.0000,25036.2200,3.0800,-3.0800,1236857.5000,-1236857.5000,0.0000,1236857.5000,0,1,0.0665,0.3391,0.6590,0.0000,,,273597.4695,-0.0274,,
2018-10-05 00:00:00+05:30,427639.9000,427639.9000,0.0000,0.0000,300000.0000,0.0000,0.0000,130567.0800,127639.9000,427639.9000,2927.1800,0.0000,25909.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0645,0.4255,0.6798,0.0000,,,266100.7428,-0.0274,,
2018-10-08 00:00:00+05:30,424211.8900,375649.5500,0.0000,0.0000,300000.0000,51913.0000,-3350.6600,130567.0800,124211.8900,424211.8900,3004.5400,0.0000,-3428.0100,1.2200,-1.2200,519050.0000,-519050.0000,0.0000,519050.0000,0,1,-0.0080,0.4140,0.6654,-0.0080,,,268413.4111,0.0087,,
2018-10-09 00:00:00+05:30,428046.8900,375649.5500,0.0000,0.0000,300000.0000,51913.0000,484.3400,130567.0800,128046.8900,428046.8900,3004.5400,0.0000,3835.0000,1.2000,-1.2000,515215.0000,-515215.0000,0.0000,515215.0000,0,1,0.0090,0.4268,0.6520,0.0000,,,266833.1742,-0.0059,,
2018-10-10 00:00:00+05:30,421431.7900,421431.7900,0.0000,0.0000,300000.0000,0.0000,0.0000,124514.5900,121431.7900,421431.7900,3082.8000,0.0000,-6615.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0155,0.4048,0.6407,-0.0155,,,271264.0599,0.0166,,
2018-10-11 00:00:00+05:30,430753.3100,245659.1600,0.0000,0.0000,300000.0000,175510.7500,9583.4000,124514.5900,130753.3100,430753.3100,3344.6800,0.0000,9321.5200,4.0800,4.0800,1755455.0000,1755455.0000,1755455.0000,0.0000,2,0,0.0221,0.4358,0.6320,0.0000,,,265705.3595,-0.0205,,
2018-10-12 00:00:00+05:30,457681.8100,457681.8100,0.0000,0.0000,300000.0000,0.0000,0.0000,161293.8900,157681.8100,457681.8100,3612.0800,0.0000,26928.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0625,0.5256,0.6489,0.0000,,,271328.8768,0.0212,,
2018-10-15 00:00:00+05:30,466654.4300,277939.7200,0.0000,0.0000,300000.0000,179474.2500,9240.4600,161293.8900,166654.4300,466654.4300,3879.9100,0.0000,8972.6200,3.8500,3.8500,1794812.5000,1794812.5000,1794812.5000,0.0000,2,0,0.0196,0.5555,0.6399,0.0000,,,272690.0325,0.0050,,
2018-10-16 00:00:00+05:30,481241.9300,276512.4700,0.0000,0.0000,300000.0000,180901.5000,23827.9600,161293.8900,181241.9300,481241.9300,3879.9100,0.0000,14587.5000,3.7600,3.7600,1809400.0000,1809400.0000,1809400.0000,0.0000,2,0,0.0313,0.6041,0.6355,0.0000,,,274213.2304,0.0056,,
2018-10-17 00:00:00+05:30,463517.3700,340342.5000,0.0000,0.0000,300000.0000,127969.7500,-4794.8800,172272.3200,163517.3700,463517.3700,3960.0700,0.0000,-17724.5600,2.7100,2.7100,1257355.0000,1257355.0000,1257355.0000,0.0000,1,0,-0.0368,0.5451,0.6339,-0.0368,,,271153.8711,-0.0112,,
2018-10-19 00:00:00+05:30,460412.3700,340342.5000,0.0000,0.0000,300000.0000,127969.7500,-7899.8800,172272.3200,160412.3700,460412.3700,3960.0700,0.0000,-3105.0000,2.7200,2.7200,1254250.0000,1254250.0000,1254250.0000,0.0000,1,0,-0.0067,0.5347,0.6239,-0.0433,,,267474.8618,-0.0136,,
2018-10-22 00:00:00+05:30,465687.4700,347002.6000,0.0000,0.0000,300000.0000,127969.7500,-9284.8800,179086.6600,165687.4700,465687.4700,4114.3200,0.0000,5275.1000,2.6900,2.6900,1252865.0000,1252865.0000,1252865.0000,0.0000,1,0,0.0115,0.5523,0.6149,-0.0323,,,265815.5483,-0.0062,,
2018-10-23 00:00:00+05:30,458398.9000,458398.9000,0.0000,0.0000,300000.0000,0.0000,0.0000,162700.0800,158398.9000,458398.9000,4301.1800,0.0000,-7288.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0157,0.5280,0.6071,-0.0475,,,264047.3423,-0.0067,,
2018-10-24 00:00:00+05:30,463638.4200,280871.9700,0.0000,0.0000,300000.0000,177261.0400,5505.4100,162700.0800,163638.4200,463638.4200,4567.0700,0.0000,5239.5200,3.8100,-3.8100,1767105.0000,-1767105.0000,0.0000,1767105.0000,0,2,0.0114,0.5455,0.5989,-0.0366,,,265487.5746,0.0055,,
2018-10-25 00:00:00+05:30,481061.9400,360948.1200,0.0000,0.0000,300000.0000,125000.5000,-4886.6800,190964.1900,181061.9400,481061.9400,5015.5700,0.0000,17423.5200,2.6000,-2.6000,1250537.5000,-1250537.5000,0.0000,1250537.5000,0,1,0.0376,0.6035,0.5988,-0.0004,,,262879.3411,-0.0098,,
2018-10-26 00:00:00+05:30,503146.4700,449214.9700,0.0000,0.0000,300000.0000,50555.1400,3376.3700,205046.2500,203146.4700,503146.4700,5276.1400,0.0000,22084.5300,1.0000,-1.0000,502175.0000,-502175.0000,0.0000,502175.0000,0,1,0.0459,0.6772,0.6028,0.0000,,,259595.7152,-0.0125,,
2018-10-29 00:00:00+05:30,492041.8700,492041.8700,0.0000,0.0000,300000.0000,0.0000,0.0000,197395.0000,192041.8700,492041.8700,5353.1200,0.0000,-11104.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0221,0.6401,0.5974,-0.0221,,,265783.1398,0.0238,,
2018-10-30 00:00:00+05:30,496099.2600,366837.6100,0.0000,0.0000,300000.0000,125016.7400,4244.9200,197395.0000,196099.2600,496099.2600,5540.6500,0.0000,4057.3900,2.5100,-2.5100,1245922.5000,-1245922.5000,0.0000,1245922.5000,0,1,0.0082,0.6537,0.5899,-0.0140,,,264199.0139,-0.0060,,
2018-10-31 00:00:00+05:30,491082.7000,372635.2900,0.0000,0.0000,300000.0000,125700.0000,-7252.5800,204030.8900,191082.7000,491082.7000,5695.6000,0.0000,-5016.5600,2.5600,-2.5600,1257420.0000,-1257420.0000,0.0000,1257420.0000,0,1,-0.0101,0.6369,0.5829,-0.0240,,,268648.0484,0.0168,,
2018-11-01 00:00:00+05:30,478315.1900,319156.1300,0.0000,0.0000,300000.0000,179100.9300,-19941.8600,204030.8900,178315.1900,478315.1900,5773.8300,0.0000,-12767.5100,3.7400,-1.5700,1789900.0000,-748600.0000,520650.0000,1269250.0000,1,1,-0.0260,0.5944,0.5793,-0.0494,,,269149.7314,0.0019,,
