Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02 00:00:00+05:30,769.0,792.6500244140625,748.0,775.9000244140625,768.9776611328125,30663
2018-07-03 00:00:00+05:30,768.0499877929688,770.0999755859375,756.2999877929688,758.4500122070312,751.6834106445312,8030
2018-07-04 00:00:00+05:30,757.2999877929688,774.7000122070312,751.0,770.5499877929688,763.6754760742188,7923
2018-07-05 00:00:00+05:30,772.75,781.0499877929688,755.0,763.0499877929688,756.2423095703125,7571
2018-07-06 00:00:00+05:30,752.0,774.0,752.0,766.5499877929688,759.7111206054688,6784
2018-07-09 00:00:00+05:30,760.0499877929688,809.0,760.0499877929688,800.7000122070312,793.5564575195312,23743
2018-07-10 00:00:00+05:30,800.0499877929688,823.4500122070312,795.0999755859375,812.0999755859375,804.854736328125,13967
2018-07-11 00:00:00+05:30,807.0,813.0,797.0,800.1500244140625,793.0114135742188,4656
2018-07-12 00:00:00+05:30,796.0,812.0,795.0,799.2000122070312,792.06982421875,8340
2018-07-13 00:00:00+05:30,799.0,803.0,788.9500122070312,795.0,787.9073486328125,12886
2018-07-16 00:00:00+05:30,785.5,794.0999755859375,718.2999877929688,761.7000122070312,754.9044189453125,116961
2018-07-17 00:00:00+05:30,761.0,775.0,748.8499755859375,765.7999877929688,758.9677734375,12341
2018-07-18 00:00:00+05:30,756.0499877929688,785.9000244140625,751.0499877929688,755.2999877929688,748.5614624023438,19847
2018-07-19 00:00:00+05:30,755.2999877929688,768.6500244140625,745.0,748.5499877929688,741.8717041015625,10187
2018-07-20 00:00:00+05:30,748.5,759.9000244140625,746.0,749.3499755859375,742.66455078125,7697
2018-07-23 00:00:00+05:30,751.0,775.0,750.25,768.9500122070312,762.0897216796875,5253
2018-07-24 00:00:00+05:30,768.9500122070312,792.0,756.9500122070312,785.6500244140625,778.6407470703125,10149
2018-07-25 00:00:00+05:30,784.0999755859375,800.0,774.0499877929688,781.9500122070312,774.9737548828125,10979
2018-07-26 00:00:00+05:30,781.0,792.5,766.0,768.2000122070312,761.346435546875,12499
2018-07-27 00:00:00+05:30,769.0,790.8499755859375,769.0,781.0,774.0322265625,14021
2018-07-30 00:00:00+05:30,769.0499877929688,788.0,769.0499877929688,785.2000122070312,778.1947631835938,4400
2018-07-31 00:00:00+05:30,781.1500244140625,799.0,781.1500244140625,789.0,781.9608154296875,7882
2018-08-01 00:00:00+05:30,790.0,839.4500122070312,790.0,814.0,808.2744140625,111665
2018-08-02 00:00:00+05:30,814.0,814.0,795.0,798.9000244140625,794.7451782226562,16359
2018-08-03 00:00:00+05:30,809.0,827.9500122070312,800.0,822.2999877929688,818.0234375,23002
2018-08-06 00:00:00+05:30,821.0,849.7999877929688,820.3499755859375,827.6500244140625,823.345703125,38223
2018-08-07 00:00:00+05:30,826.9000244140625,884.0,826.9000244140625,861.3499755859375,856.870361328125,120391
2018-08-08 00:00:00+05:30,865.7000122070312,865.7000122070312,841.5,849.5,845.08203125,15205
2018-08-09 00:00:00+05:30,850.0,908.7999877929688,850.0,894.0,889.3505859375,368191
2018-08-10 00:00:00+05:30,889.75,909.9500122070312,870.0,873.25,868.70849609375,92272
2018-08-13 00:00:00+05:30,873.25,890.0,854.0,863.9500122070312,859.4569091796875,43814
2018-08-14 00:00:00+05:30,861.6500244140625,884.7999877929688,860.25,872.9500122070312,868.4100952148438,32068
2018-08-16 00:00:00+05:30,865.25,873.0,856.3499755859375,863.5499877929688,859.0589599609375,19521
2018-08-17 00:00:00+05:30,865.5999755859375,876.2000122070312,857.0999755859375,865.0999755859375,860.6008911132812,14733
2018-08-20 00:00:00+05:30,870.0,894.7999877929688,865.25,888.9500122070312,884.3268432617188,56073
2018-08-21 00:00:00+05:30,884.0499877929688,894.5499877929688,880.0,880.9000244140625,876.3187255859375,11168
2018-08-23 00:00:00+05:30,877.0,883.9500122070312,861.75,866.0999755859375,861.5956420898438,15968
2018-08-24 00:00:00+05:30,860.0,893.9500122070312,860.0,875.7999877929688,871.2452392578125,38494
2018-08-27 00:00:00+05:30,884.9000244140625,905.0,876.2999877929688,881.7999877929688,877.2140502929688,45490
2018-08-28 00:00:00+05:30,888.9000244140625,894.3499755859375,869.25,872.0,867.4650268554688,20805
