Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,1863.75,1920.0,1825.0,1883.5999755859375,1774.350830078125,2442
2017-01-03,1900.0,1938.0,1900.0,1906.25,1795.687255859375,684
2017-01-04,1921.0999755859375,1921.1500244140625,1852.5,1856.3499755859375,1748.6812744140625,400
2017-01-05,1886.949951171875,1900.0,1875.9000244140625,1897.949951171875,1787.86865234375,716
2017-01-06,1900.0,1900.8499755859375,1870.0,1887.0999755859375,1777.6480712890625,374
2017-01-09,1899.949951171875,1939.75,1895.050048828125,1930.75,1818.76611328125,745
2017-01-10,1935.3499755859375,2060.0,1935.3499755859375,2032.300048828125,1914.4263916015625,10959
2017-01-11,2059.0,2130.0,2010.0999755859375,2080.60009765625,1959.925048828125,12450
2017-01-12,2119.449951171875,2119.75,2071.0,2075.449951171875,1955.07373046875,1133
2017-01-13,2101.89990234375,2166.0,2080.0,2088.199951171875,1967.083984375,9102
2017-01-16,2087.949951171875,2124.949951171875,2063.39990234375,2098.75,1977.022216796875,8424
2017-01-17,2084.949951171875,2095.0,2067.0,2071.550048828125,1951.39990234375,534
2017-01-18,2025.050048828125,2133.699951171875,2020.0,2051.75,1932.7484130859375,310
2017-01-19,2050.0,2077.300048828125,2013.1500244140625,2026.800048828125,1909.245361328125,537
2017-01-20,2030.0,2060.0,2029.050048828125,2030.0,1912.259765625,148
2017-01-23,2035.0999755859375,2040.050048828125,2014.0,2021.699951171875,1904.4410400390625,63
2017-01-24,2037.0999755859375,2120.0,2037.0999755859375,2052.25,1933.2191162109375,920
2017-01-25,2048.550048828125,2115.0,2048.550048828125,2083.550048828125,1962.703857421875,477
2017-01-27,2094.949951171875,2115.0,2040.0,2057.199951171875,1937.882080078125,789
2017-01-30,2049.050048828125,2086.800048828125,2003.9000244140625,2020.5999755859375,1903.4051513671875,241
2017-01-31,2002.1500244140625,2028.5,1985.0,1990.25,1874.815185546875,536
2017-02-01,2006.75,2045.0,1975.0,2022.6500244140625,1905.3360595703125,783
2017-02-02,2025.0,2100.0,1986.0999755859375,2068.550048828125,1948.5738525390625,1086
2017-02-03,2069.39990234375,2125.0,2050.0,2079.85009765625,1959.218505859375,305
2017-02-06,2051.5,2186.25,2051.5,2139.800048828125,2015.6912841796875,4293
2017-02-07,2117.64990234375,2240.89990234375,2117.64990234375,2220.39990234375,2091.6162109375,5180
2017-02-08,2237.0,2294.89990234375,2233.0,2283.10009765625,2150.679931640625,4559
