Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02 00:00:00+05:30,97.0,97.0,92.5,96.30000305175781,94.50755310058594,182000
2018-07-03 00:00:00+05:30,100.0,100.0,95.5,98.5,96.66659545898438,102000
2018-07-04 00:00:00+05:30,98.5,98.875,97.5,98.5,96.66659545898438,24000
2018-07-05 00:00:00+05:30,98.875,99.25,97.5,99.2249984741211,97.37809753417969,18000
2018-07-06 00:00:00+05:30,97.5,99.75,97.5,98.5,96.66659545898438,32000
2018-07-09 00:00:00+05:30,96.875,99.3499984741211,96.82499694824219,99.3499984741211,97.50077056884766,46000
2018-07-10 00:00:00+05:30,100.0,101.5,99.0,101.125,99.24273681640625,78000
2018-07-11 00:00:00+05:30,100.0,101.7249984741211,100.0,100.5,98.62936401367188,64000
2018-07-12 00:00:00+05:30,100.5,101.25,99.5,100.55000305175781,98.67843627929688,42000
2018-07-13 00:00:00+05:30,100.5,100.625,100.5,100.625,98.75204467773438,12000
2018-07-16 00:00:00+05:30,100.0,105.30000305175781,98.5,100.125,98.26134490966797,64000
2018-07-17 00:00:00+05:30,103.0,103.0,99.5,101.0,99.12007141113281,66000
2018-07-18 00:00:00+05:30,100.625,101.0,99.5,99.92500305175781,98.06507110595703,158000
2018-07-19 00:00:00+05:30,101.0,101.0,99.5,99.5,97.64798736572266,26000
2018-07-20 00:00:00+05:30,100.875,101.0,100.875,101.0,99.12007141113281,6000
2018-07-23 00:00:00+05:30,101.125,101.17500305175781,101.125,101.17500305175781,99.29180908203125,6000
2018-07-24 00:00:00+05:30,100.4749984741211,101.125,100.375,101.05000305175781,99.16914367675781,10000
2018-07-25 00:00:00+05:30,100.69999694824219,100.69999694824219,99.5,99.75,97.89332580566406,10000
2018-07-26 00:00:00+05:30,102.0,102.0,99.0,99.9000015258789,98.04053497314453,42000
2018-07-27 00:00:00+05:30,101.375,101.5,99.0,99.75,97.89332580566406,18000
2018-07-30 00:00:00+05:30,99.625,100.0,99.0,99.0,97.15728759765625,10000
2018-07-31 00:00:00+05:30,100.0,100.0,99.75,99.75,97.89332580566406,6000
2018-08-01 00:00:00+05:30,100.0,100.0,98.5,98.5,96.66659545898438,10000
2018-08-02 00:00:00+05:30,99.25,100.0,99.125,99.92500305175781,98.06507110595703,60000
2018-08-03 00:00:00+05:30,99.92500305175781,99.92500305175781,99.92500305175781,99.92500305175781,98.06507110595703,0
2018-08-06 00:00:00+05:30,100.0,100.0,98.5,99.0,97.15728759765625,10000
2018-08-07 00:00:00+05:30,100.0,100.0,99.5,99.5,97.64798736572266,6000
2018-08-08 00:00:00+05:30,99.94999694824219,99.94999694824219,98.55000305175781,98.55000305175781,96.71566772460938,8000
2018-08-09 00:00:00+05:30,98.5,102.5,98.5,102.1500015258789,100.2486572265625,152000
