Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02 00:00:00+05:30,940.0,940.0,887.0,897.5,894.8093872070312,24634
2018-07-03 00:00:00+05:30,893.4000244140625,1049.0,888.9000244140625,1020.25,1017.19140625,135941
2018-07-04 00:00:00+05:30,997.0499877929688,1062.9000244140625,985.5999755859375,1031.5,1028.4075927734375,109038
2018-07-05 00:00:00+05:30,1028.0,1033.0,1005.0,1009.0,1005.97509765625,11378
2018-07-06 00:00:00+05:30,1008.7999877929688,1045.0,995.0,1028.1500244140625,1025.0677490234375,24367
2018-07-09 00:00:00+05:30,1030.0,1030.800048828125,1013.0,1022.9500122070312,1019.8833618164062,10152
2018-07-10 00:00:00+05:30,1015.0,1025.0999755859375,1007.0,1014.2999877929688,1011.2592163085938,4841
2018-07-11 00:00:00+05:30,1004.0,1024.0,998.0,1004.5,1001.4886474609375,4284
2018-07-12 00:00:00+05:30,1005.0,1010.0,988.0,995.5999755859375,992.6152954101562,14854
2018-07-13 00:00:00+05:30,989.0,1002.4500122070312,971.5,982.1500244140625,979.2056274414062,9964
2018-07-16 00:00:00+05:30,983.0,991.9000244140625,945.2999877929688,961.7999877929688,958.9166259765625,10628
2018-07-17 00:00:00+05:30,948.0,959.7000122070312,936.0,938.3499755859375,935.536865234375,5481
2018-07-18 00:00:00+05:30,945.0,959.9000244140625,907.25,935.2999877929688,932.4960327148438,7971
2018-07-19 00:00:00+05:30,942.0,945.2999877929688,918.0,921.5499877929688,918.7872314453125,5583
2018-07-20 00:00:00+05:30,910.0499877929688,918.0,889.0,900.4000244140625,897.70068359375,9359
2018-07-23 00:00:00+05:30,920.0,940.0,913.75,937.8499755859375,935.0383911132812,12560
2018-07-24 00:00:00+05:30,937.8499755859375,940.0499877929688,908.8499755859375,925.25,922.4761352539062,14672
2018-07-25 00:00:00+05:30,928.0,949.9000244140625,926.9500122070312,931.5499877929688,928.7572631835938,6255
2018-07-26 00:00:00+05:30,934.5499877929688,942.0,921.2999877929688,925.0999755859375,922.3265991210938,2704
2018-07-27 00:00:00+05:30,927.0,977.5,924.2000122070312,949.8499755859375,947.0023803710938,16540
2018-07-30 00:00:00+05:30,950.0,960.0499877929688,945.0,950.7000122070312,947.8499145507812,3521
2018-07-31 00:00:00+05:30,958.0,1000.0,941.0,973.7999877929688,970.880615234375,11937
2018-08-01 00:00:00+05:30,975.0,1025.0,969.0499877929688,1013.8499755859375,1010.810546875,23330
2018-08-02 00:00:00+05:30,1002.0,1007.4500122070312,992.5499877929688,996.7999877929688,993.8116455078125,6379
2018-08-03 00:00:00+05:30,997.0499877929688,1014.0999755859375,984.9500122070312,990.5,987.5305786132812,13822
2018-08-06 00:00:00+05:30,1000.0,1013.4000244140625,989.0,991.7000122070312,988.7269897460938,9931
2018-08-07 00:00:00+05:30,991.0,1002.0,965.0,969.25,966.3442993164062,8381
2018-08-08 00:00:00+05:30,969.0,969.0,929.9500122070312,943.25,940.4222412109375,10614
2018-08-09 00:00:00+05:30,943.25,950.0,915.0,918.5,915.7463989257812,12982
2018-08-10 00:00:00+05:30,924.0,948.6500244140625,899.1500244140625,921.2999877929688,918.5380249023438,72709
2018-08-13 00:00:00+05:30,918.0,944.5,910.0,930.4500122070312,927.6605834960938,12317
2018-08-14 00:00:00+05:30,949.7999877929688,964.9000244140625,937.1500244140625,942.0999755859375,939.275634765625,10494
