Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,75.69999694824219,79.6500015258789,74.5999984741211,77.8499984741211,77.8499984741211,889173
2017-01-03,78.44999694824219,78.44999694824219,75.19999694824219,76.05000305175781,76.05000305175781,62053
2017-01-04,76.6500015258789,78.0,75.25,77.4000015258789,77.4000015258789,258907
2017-01-05,76.55000305175781,78.30000305175781,74.5,74.9000015258789,74.9000015258789,152864
2017-01-06,75.30000305175781,75.80000305175781,72.19999694824219,72.5,72.5,125637
2017-01-09,74.75,74.75,64.80000305175781,65.55000305175781,65.55000305175781,286141
2017-01-10,66.6500015258789,67.5,64.0,64.69999694824219,64.69999694824219,745423
2017-01-11,65.94999694824219,66.5,62.5,63.0,63.0,450309
2017-01-12,63.54999923706055,64.05000305175781,62.20000076293945,62.75,62.75,366348
2017-01-13,63.349998474121094,63.400001525878906,60.70000076293945,61.04999923706055,61.04999923706055,95352
2017-01-16,62.0,63.849998474121094,60.150001525878906,61.20000076293945,61.20000076293945,223649
2017-01-17,61.79999923706055,62.5,58.0,61.29999923706055,61.29999923706055,82967
2017-01-18,62.20000076293945,68.94999694824219,61.349998474121094,66.80000305175781,66.80000305175781,631658
2017-01-19,67.0,70.5999984741211,65.0999984741211,65.94999694824219,65.94999694824219,394867
2017-01-20,65.9000015258789,66.25,62.900001525878906,63.25,63.25,333368
2017-01-23,64.0,65.05000305175781,63.25,64.0999984741211,64.0999984741211,113680
2017-01-24,64.94999694824219,64.94999694824219,63.0,63.45000076293945,63.45000076293945,68790
2017-01-25,64.19999694824219,65.69999694824219,63.75,64.1500015258789,64.1500015258789,128628
2017-01-27,64.19999694824219,65.30000305175781,63.54999923706055,63.900001525878906,63.900001525878906,67808
2017-01-30,64.3499984741211,65.0,62.29999923706055,62.599998474121094,62.599998474121094,187174
2017-01-31,63.5,63.79999923706055,61.75,62.0,62.0,107214
2017-02-01,62.70000076293945,62.70000076293945,61.400001525878906,61.70000076293945,61.70000076293945,114833
2017-02-02,62.099998474121094,63.0,61.20000076293945,61.349998474121094,61.349998474121094,81575
2017-02-03,61.45000076293945,62.79999923706055,60.5,62.25,62.25,44914
2017-02-06,62.75,66.4000015258789,61.650001525878906,62.599998474121094,62.599998474121094,308380
2017-02-07,63.0,64.1500015258789,62.400001525878906,62.849998474121094,62.849998474121094,60005
2017-02-08,63.400001525878906,64.25,62.099998474121094,62.900001525878906,62.900001525878906,187808
2017-02-09,63.400001525878906,66.30000305175781,63.400001525878906,65.69999694824219,65.69999694824219,153020
2017-02-10,66.4000015258789,66.69999694824219,63.75,64.0,64.0,206798
2017-02-13,64.75,65.30000305175781,62.79999923706055,63.25,63.25,43169
2017-02-14,63.400001525878906,64.05000305175781,62.20000076293945,62.599998474121094,62.599998474121094,112869
2017-02-15,62.599998474121094,63.45000076293945,61.0,61.20000076293945,61.20000076293945,57366
2017-02-16,62.0,62.400001525878906,60.900001525878906,61.150001525878906,61.150001525878906,41785
2017-02-17,60.849998474121094,63.349998474121094,60.849998474121094,61.349998474121094,61.349998474121094,218411
2017-02-20,61.900001525878906,63.400001525878906,61.099998474121094,61.29999923706055,61.29999923706055,98398
2017-02-21,61.79999923706055,62.900001525878906,61.0,62.04999923706055,62.04999923706055,213086
2017-02-22,62.29999923706055,63.0,59.70000076293945,60.45000076293945,60.45000076293945,218433
2017-02-23,60.54999923706055,61.5,59.70000076293945,60.099998474121094,60.099998474121094,65644
2017-02-27,60.20000076293945,62.29999923706055,59.5,59.95000076293945,59.95000076293945,74124
2017-02-28,60.45000076293945,60.900001525878906,59.70000076293945,60.150001525878906,60.150001525878906,38684
2017-03-01,60.75,62.0,60.150001525878906,60.54999923706055,60.54999923706055,44215
2017-03-02,61.0,61.0,59.099998474121094,59.349998474121094,59.349998474121094,37867
2017-03-03,59.5,59.54999923706055,58.54999923706055,58.900001525878906,58.900001525878906,53299
2017-03-06,58.79999923706055,60.79999923706055,58.150001525878906,58.45000076293945,58.45000076293945,101021
2017-03-07,58.5,60.0,58.0,58.54999923706055,58.54999923706055,35536
2017-03-08,58.70000076293945,58.849998474121094,57.25,57.650001525878906,57.650001525878906,61846
2017-03-09,58.349998474121094,58.400001525878906,56.5,56.95000076293945,56.95000076293945,76709
2017-03-10,56.79999923706055,58.0,55.70000076293945,55.900001525878906,55.900001525878906,76821
2017-03-14,57.0,58.0,55.54999923706055,56.79999923706055,56.79999923706055,62608
2017-03-15,57.0,58.0,56.45000076293945,56.95000076293945,56.95000076293945,84983
2017-03-16,57.400001525878906,61.5,57.25,60.75,60.75,227537
2017-03-17,61.0,62.849998474121094,56.900001525878906,58.25,58.25,208447
2017-03-20,59.95000076293945,61.75,58.70000076293945,60.650001525878906,60.650001525878906,128409
2017-03-21,61.5,61.95000076293945,58.25,59.54999923706055,59.54999923706055,59062
2017-03-22,59.349998474121094,59.400001525878906,56.099998474121094,56.54999923706055,56.54999923706055,212460
2017-03-23,58.650001525878906,58.70000076293945,56.25,56.849998474121094,56.849998474121094,207387
2017-03-24,56.95000076293945,57.400001525878906,54.45000076293945,54.95000076293945,54.95000076293945,332023
2017-03-27,56.0,57.0,53.650001525878906,54.04999923706055,54.04999923706055,204965
2017-03-28,55.400001525878906,55.400001525878906,54.0,54.650001525878906,54.650001525878906,43938
2017-03-29,55.5,55.5,52.29999923706055,52.70000076293945,52.70000076293945,380471
2017-03-30,53.650001525878906,55.95000076293945,52.900001525878906,53.099998474121094,53.099998474121094,180716
2017-03-31,53.5,54.70000076293945,53.0,53.400001525878906,53.400001525878906,105591
2017-04-03,54.5,55.5,53.70000076293945,54.900001525878906,54.900001525878906,67966
2017-04-05,56.04999923706055,57.349998474121094,54.400001525878906,56.599998474121094,56.599998474121094,151659
2017-04-06,57.70000076293945,59.400001525878906,56.400001525878906,58.849998474121094,58.849998474121094,159094
2017-04-07,59.54999923706055,59.599998474121094,56.599998474121094,57.20000076293945,57.20000076293945,100569
2017-04-10,58.75,59.04999923706055,54.04999923706055,57.650001525878906,57.650001525878906,39716
2017-04-11,57.900001525878906,58.25,56.5,57.70000076293945,57.70000076293945,40670
2017-04-12,57.04999923706055,57.849998474121094,55.75,56.099998474121094,56.099998474121094,26336
2017-04-13,57.0,57.599998474121094,55.599998474121094,56.04999923706055,56.04999923706055,16609
2017-04-17,55.70000076293945,56.150001525878906,55.04999923706055,55.349998474121094,55.349998474121094,14855
2017-04-18,55.0,59.20000076293945,54.650001525878906,55.650001525878906,55.650001525878906,276866
2017-04-19,57.79999923706055,58.29999923706055,55.79999923706055,56.54999923706055,56.54999923706055,78826
2017-04-20,57.400001525878906,57.400001525878906,55.79999923706055,55.900001525878906,55.900001525878906,59098
2017-04-21,56.650001525878906,58.349998474121094,55.79999923706055,56.25,56.25,119329
2017-04-24,57.599998474121094,57.599998474121094,54.75,55.650001525878906,55.650001525878906,103163
2017-04-25,56.79999923706055,56.79999923706055,55.20000076293945,55.599998474121094,55.599998474121094,104170
2017-04-26,55.900001525878906,56.5,53.29999923706055,53.599998474121094,53.599998474121094,149797
2017-04-27,54.349998474121094,54.349998474121094,52.0,52.5,52.5,142071
2017-04-28,52.099998474121094,54.0,51.79999923706055,52.0,52.0,129387
2017-05-02,52.349998474121094,52.54999923706055,50.20000076293945,50.70000076293945,50.70000076293945,59229
2017-05-03,51.79999923706055,51.849998474121094,49.400001525878906,49.79999923706055,49.79999923706055,101759
2017-05-04,51.25,55.400001525878906,48.29999923706055,51.20000076293945,51.20000076293945,663281
2017-05-05,51.150001525878906,52.04999923706055,50.75,50.95000076293945,50.95000076293945,79457
2017-05-08,50.95000076293945,52.0,50.900001525878906,51.25,51.25,47490
2017-05-09,51.70000076293945,51.70000076293945,50.54999923706055,50.900001525878906,50.900001525878906,22877
2017-05-10,51.099998474121094,53.79999923706055,51.099998474121094,52.900001525878906,52.900001525878906,102463
2017-05-11,53.70000076293945,55.849998474121094,53.25,55.099998474121094,55.099998474121094,143444
2017-05-12,55.900001525878906,59.599998474121094,55.150001525878906,58.150001525878906,58.150001525878906,411865
2017-05-15,65.9000015258789,69.75,65.0,69.75,69.75,662095
2017-05-16,73.94999694824219,77.9000015258789,68.1500015258789,70.25,70.25,2566114
2017-05-17,68.30000305175781,74.80000305175781,67.19999694824219,69.44999694824219,69.44999694824219,2056157
2017-05-18,69.0,70.0,63.20000076293945,65.0,65.0,232750
2017-05-19,64.80000305175781,68.4000015258789,63.20000076293945,64.0,64.0,218017
2017-05-22,64.55000305175781,66.19999694824219,60.75,61.75,61.75,133406
2017-05-23,61.0,62.04999923706055,56.95000076293945,57.70000076293945,57.70000076293945,202116
2017-05-24,59.0,59.0,54.0,54.849998474121094,54.849998474121094,109039
2017-05-25,55.79999923706055,63.45000076293945,54.95000076293945,60.0,60.0,630990
2017-05-26,60.75,63.099998474121094,60.400001525878906,61.79999923706055,61.79999923706055,205079
2017-05-29,62.5,62.599998474121094,56.900001525878906,57.95000076293945,57.95000076293945,178314
2017-05-30,58.900001525878906,59.849998474121094,55.099998474121094,57.5,57.5,110755
2017-05-31,60.0,60.5,58.0,59.150001525878906,59.150001525878906,60976
2017-06-01,59.0,62.20000076293945,58.400001525878906,60.54999923706055,60.54999923706055,65866
2017-06-02,60.900001525878906,63.25,60.0,61.79999923706055,61.79999923706055,125077
2017-06-05,62.5,62.5,60.0,60.54999923706055,60.54999923706055,47726
2017-06-06,60.599998474121094,62.099998474121094,59.45000076293945,59.75,59.75,34842
2017-06-07,59.650001525878906,60.45000076293945,59.099998474121094,59.5,59.5,21846
2017-06-08,60.400001525878906,60.79999923706055,58.5,58.70000076293945,58.70000076293945,24165
2017-06-09,59.79999923706055,60.0,58.25,58.75,58.75,31595
2017-06-12,59.70000076293945,59.70000076293945,58.0,58.04999923706055,58.04999923706055,17700
2017-06-13,58.70000076293945,59.70000076293945,57.650001525878906,57.849998474121094,57.849998474121094,56624
2017-06-14,58.70000076293945,64.9000015258789,57.099998474121094,61.95000076293945,61.95000076293945,145173
2017-06-15,62.5,62.900001525878906,59.79999923706055,60.25,60.25,53278
2017-06-16,60.25,61.29999923706055,58.5,58.79999923706055,58.79999923706055,31951
2017-06-19,60.400001525878906,60.95000076293945,58.70000076293945,59.099998474121094,59.099998474121094,54317
2017-06-20,59.79999923706055,59.79999923706055,58.150001525878906,58.5,58.5,30147
2017-06-21,57.599998474121094,63.79999923706055,57.599998474121094,59.099998474121094,59.099998474121094,47270
2017-06-22,59.70000076293945,60.0,58.25,58.75,58.75,21006
2017-06-23,58.20000076293945,59.70000076293945,56.54999923706055,57.5,57.5,42554
2017-06-27,58.849998474121094,58.900001525878906,55.150001525878906,55.70000076293945,55.70000076293945,60713
2017-06-28,57.29999923706055,57.70000076293945,55.0,56.54999923706055,56.54999923706055,56671
2017-06-29,58.150001525878906,58.20000076293945,55.900001525878906,56.900001525878906,56.900001525878906,24010
2017-06-30,57.0,57.29999923706055,55.95000076293945,56.54999923706055,56.54999923706055,26353
2017-07-03,57.79999923706055,58.0,56.04999923706055,57.25,57.25,23666
2017-07-04,57.900001525878906,58.349998474121094,56.150001525878906,56.70000076293945,56.70000076293945,27062
2017-07-05,57.04999923706055,57.45000076293945,56.45000076293945,57.150001525878906,57.150001525878906,31327
2017-07-06,57.29999923706055,63.400001525878906,56.70000076293945,61.75,61.75,325812
2017-07-07,60.349998474121094,62.20000076293945,58.099998474121094,59.25,59.25,120191
2017-07-10,59.54999923706055,61.25,58.70000076293945,60.150001525878906,60.150001525878906,12406
2017-07-11,60.0,61.5,58.650001525878906,59.25,59.25,53716
2017-07-12,60.5,60.5,58.54999923706055,58.900001525878906,58.900001525878906,19505
2017-07-13,58.349998474121094,60.0,58.04999923706055,58.400001525878906,58.400001525878906,25041
