date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2019-01-22 00:00:00+05:30,285577.1900,106142.0800,0.0000,0.0000,300000.0000,193571.7500,-14136.6400,0.0000,-14422.8100,285577.1900,286.1700,0.0000,4517.5000,6.7300,-6.7300,1921955.0000,-1921955.0000,0.0000,1921955.0000,0,2,0.0161,-0.0481,0.5047,-0.0808,,,300096.2071,-0.0030,,
2019-01-23 00:00:00+05:30,300282.1900,106142.0800,0.0000,0.0000,300000.0000,193571.7500,568.3600,0.0000,282.1900,300282.1900,286.1700,0.0000,14705.0000,6.3500,-6.3500,1907250.0000,-1907250.0000,0.0000,1907250.0000,0,2,0.0515,0.0009,0.5283,-0.0335,,,297501.3629,-0.0086,,
2019-01-24 00:00:00+05:30,296124.6900,106142.0800,0.0000,0.0000,300000.0000,193571.7500,-3589.1400,0.0000,-3875.3100,296124.6900,286.1700,0.0000,-4157.5000,6.4500,-6.4500,1911407.5000,-1911407.5000,0.0000,1911407.5000,0,2,-0.0138,-0.0129,0.5160,-0.0469,,,298488.1734,0.0033,,
2019-01-25 00:00:00+05:30,310452.1900,106142.0800,0.0000,0.0000,300000.0000,193571.7500,10738.3600,0.0000,10452.1900,310452.1900,286.1700,0.0000,14327.5000,6.1100,-6.1100,1897080.0000,-1897080.0000,0.0000,1897080.0000,0,2,0.0484,0.0348,0.5323,-0.0008,,,296192.9457,-0.0077,,
2019-01-28 00:00:00+05:30,335897.9600,170453.4600,0.0000,0.0000,300000.0000,138750.0000,26694.5100,9569.6600,35897.9600,335897.9600,366.2100,0.0000,25445.7700,3.9800,-3.9800,1338000.0000,-1338000.0000,0.0000,1338000.0000,0,1,0.0820,0.1197,0.5949,0.0000,,,293431.8006,-0.0093,,
2019-01-29 00:00:00+05:30,343039.5400,292352.9800,0.0000,0.0000,300000.0000,53500.5000,-2813.9500,46498.6700,43039.5400,343039.5400,645.1900,0.0000,7141.5800,1.5600,-1.5600,534937.5000,-534937.5000,0.0000,534937.5000,0,1,0.0213,0.1435,0.5852,0.0000,,,293457.9140,0.0001,,
2019-01-30 00:00:00+05:30,346327.0400,292352.9800,0.0000,0.0000,300000.0000,53500.5000,473.5500,46498.6700,46327.0400,346327.0400,645.1900,0.0000,3287.5000,1.5400,-1.5400,531650.0000,-531650.0000,0.0000,531650.0000,0,1,0.0096,0.1544,0.5727,0.0000,,,292476.6010,-0.0033,,
2019-01-31 00:00:00+05:30,336007.4000,336007.4000,0.0000,0.0000,300000.0000,0.0000,0.0000,36733.8700,36007.4000,336007.4000,726.4700,0.0000,-10319.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0298,0.1200,0.5687,-0.0298,,,297344.6827,0.0166,,
2019-02-01 00:00:00+05:30,326110.8300,144392.7700,0.0000,0.0000,300000.0000,191327.8500,-9609.7900,36733.8700,26110.8300,326110.8300,1013.2500,0.0000,-9896.5700,5.8300,5.8300,1902230.0000,1902230.0000,1902230.0000,0.0000,2,0,-0.0295,0.0870,0.5649,-0.0584,,,299417.2596,0.0070,,
2019-02-04 00:00:00+05:30,334083.3300,144258.0200,0.0000,0.0000,300000.0000,191462.6000,-1637.2900,36733.8700,34083.3300,334083.3300,1013.2500,0.0000,7972.5000,5.7200,5.7200,1910202.5000,1910202.5000,1910202.5000,0.0000,2,0,0.0244,0.1136,0.5589,-0.0354,,,299876.3051,0.0015,,
2019-02-05 00:00:00+05:30,338380.8300,144202.7700,0.0000,0.0000,300000.0000,191517.8500,2660.2100,36733.8700,38380.8300,338380.8300,1013.2500,0.0000,4297.5000,5.6600,5.6600,1914500.0000,1914500.0000,1914500.0000,0.0000,2,0,0.0129,0.1279,0.5495,-0.0229,,,300596.4843,0.0024,,
2019-02-06 00:00:00+05:30,350187.2300,207107.9400,0.0000,0.0000,300000.0000,137357.7500,5721.5400,45561.9000,50187.2300,350187.2300,1096.2100,0.0000,11806.4000,3.9200,3.9200,1373300.0000,1373300.0000,1373300.0000,0.0000,1,0,0.0349,0.1673,0.5497,0.0000,,,304246.8584,0.0121,,
2019-02-07 00:00:00+05:30,347699.7300,207107.9400,0.0000,0.0000,300000.0000,137357.7500,3234.0400,45561.9000,47699.7300,347699.7300,1096.2100,0.0000,-2487.5000,3.9400,3.9400,1370812.5000,1370812.5000,1370812.5000,0.0000,1,0,-0.0071,0.1590,0.5402,-0.0071,,,303852.4091,-0.0013,,
2019-02-08 00:00:00+05:30,342384.7300,207107.9400,0.0000,0.0000,300000.0000,137357.7500,-2080.9600,45561.9000,42384.7300,342384.7300,1096.2100,0.0000,-5315.0000,3.9900,3.9900,1365497.5000,1365497.5000,1365497.5000,0.0000,1,0,-0.0153,0.1413,0.5327,-0.0223,,,300512.6467,-0.0110,,
2019-02-11 00:00:00+05:30,342021.3200,152418.3800,0.0000,0.0000,300000.0000,191965.5000,-2362.5600,45561.9000,42021.3200,342021.3200,1178.0200,0.0000,-363.4100,5.5900,2.4000,1912242.5000,819847.5000,1366045.0000,546197.5000,1,1,-0.0011,0.1401,0.5238,-0.0233,,,299637.1616,-0.0029,,
2019-02-12 00:00:00+05:30,334798.8200,152418.3800,0.0000,0.0000,300000.0000,191965.5000,-9585.0600,45561.9000,34798.8200,334798.8200,1178.0200,0.0000,-7222.5000,5.6700,2.4300,1898535.0000,812625.0000,1355580.0000,542955.0000,1,1,-0.0211,0.1160,0.5188,-0.0439,,,297640.1761,-0.0067,,
2019-02-13 00:00:00+05:30,329943.8200,152418.3800,0.0000,0.0000,300000.0000,191965.5000,-14440.0600,45561.9000,29943.8200,329943.8200,1178.0200,0.0000,-4855.0000,5.7200,2.4500,1888030.0000,807770.0000,1347900.0000,540130.0000,1,1,-0.0145,0.0998,0.5122,-0.0578,,,296179.2018,-0.0049,,
2019-02-14 00:00:00+05:30,336973.8200,152418.3800,0.0000,0.0000,300000.0000,191965.5000,-7410.0600,45561.9000,36973.8200,336973.8200,1178.0200,0.0000,7030.0000,5.6200,2.4200,1894200.0000,814800.0000,1354500.0000,539700.0000,1,1,0.0213,0.1232,0.5078,-0.0377,,,295762.7623,-0.0014,,
2019-02-15 00:00:00+05:30,322520.8000,322520.8000,0.0000,0.0000,300000.0000,0.0000,0.0000,23979.7400,22520.8000,322520.8000,1458.9400,0.0000,-14453.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0429,0.0751,0.5137,-0.0790,,,294910.6419,-0.0029,,
2019-02-18 00:00:00+05:30,329028.2600,188036.7400,0.0000,0.0000,300000.0000,134282.6400,6708.8800,23979.7400,29028.2600,329028.2600,1660.3700,0.0000,6507.4600,4.0600,-4.0600,1336117.5000,-1336117.5000,0.0000,1336117.5000,0,1,0.0202,0.0968,0.5092,-0.0604,,,292230.5856,-0.0091,,
2019-02-19 00:00:00+05:30,329430.7600,188036.7400,0.0000,0.0000,300000.0000,134282.6400,7111.3800,23979.7400,29430.7600,329430.7600,1660.3700,0.0000,402.5000,4.0500,-4.0500,1335715.0000,-1335715.0000,0.0000,1335715.0000,0,1,0.0012,0.0981,0.5021,-0.0593,,,291485.6674,-0.0025,,
2019-02-20 00:00:00+05:30,313895.7600,187186.6300,0.0000,0.0000,300000.0000,135132.7500,-8423.6200,23979.7400,13895.7600,313895.7600,1660.3700,0.0000,-15535.0000,4.3000,-4.3000,1351250.0000,-1351250.0000,0.0000,1351250.0000,0,1,-0.0472,0.0463,0.5104,-0.1036,,,295288.5985,0.0130,,
2019-02-21 00:00:00+05:30,306272.6400,132642.2600,0.0000,0.0000,300000.0000,189596.5000,-15966.1200,23979.7400,6272.6400,306272.6400,1740.9800,0.0000,-7623.1200,6.1900,-6.1900,1896195.0000,-1896195.0000,0.0000,1896195.0000,0,2,-0.0243,0.0209,0.5075,-0.1254,,,296614.8828,0.0045,,
2019-02-22 00:00:00+05:30,315617.6400,132626.0100,0.0000,0.0000,300000.0000,189612.7500,-6621.1200,23979.7400,15617.6400,315617.6400,1740.9800,0.0000,9345.0000,5.9800,-5.9800,1886850.0000,-1886850.0000,0.0000,1886850.0000,0,2,0.0305,0.0521,0.5069,-0.0987,,,296627.2523,0.0000,,
2019-02-25 00:00:00+05:30,300012.6400,131963.7600,0.0000,0.0000,300000.0000,190275.0000,-22226.1200,23979.7400,12.6400,300012.6400,1740.9800,0.0000,-15605.0000,6.3400,-6.3400,1902455.0000,-1902455.0000,0.0000,1902455.0000,0,2,-0.0494,0.0000,0.5157,-0.1433,,,299043.4261,0.0081,,
2019-02-26 00:00:00+05:30,313320.1400,131963.7600,0.0000,0.0000,300000.0000,190275.0000,-8918.6200,23979.7400,13320.1400,313320.1400,1740.9800,0.0000,13307.5000,6.0300,-6.0300,1889147.5000,-1889147.5000,0.0000,1889147.5000,0,2,0.0444,0.0444,0.5211,-0.1053,,,297689.6541,-0.0045,,
2019-02-27 00:00:00+05:30,317416.8400,178520.4600,0.0000,0.0000,300000.0000,135830.0000,3066.3800,16173.2200,17416.8400,317416.8400,1822.7600,0.0000,4096.7000,4.2200,-4.2200,1339760.0000,-1339760.0000,0.0000,1339760.0000,0,1,0.0131,0.0581,0.5159,-0.0936,,,296708.3412,-0.0033,,
2019-02-28 00:00:00+05:30,315791.2100,182283.5900,0.0000,0.0000,300000.0000,134857.2500,-1349.6300,19366.7300,15791.2100,315791.2100,2225.8900,0.0000,-1625.6300,4.2700,-4.2700,1349247.5000,-1349247.5000,0.0000,1349247.5000,0,1,-0.0051,0.0526,0.5100,-0.0982,,,296917.2481,0.0007,,
2019-03-01 00:00:00+05:30,304405.5600,126570.1400,0.0000,0.0000,300000.0000,190489.0000,-12653.5800,19366.7300,4405.5600,304405.5600,2307.5800,0.0000,-11385.6500,6.2600,-6.2600,1905190.0000,-1905190.0000,0.0000,1905190.0000,0,2,-0.0361,0.0147,0.5115,-0.1307,,,298554.1440,0.0055,,
