,open_dt,close_dt,symbol,amount,buy,sell,long,pnl,rt_returns,duration,returns
0,2019-01-07 09:17:00+05:30,2019-01-28 13:35:00+05:30,NIFTY20190131FUT,50.0,10671.08,10862.48,False,9569.999999999982,0.017936328843940787,21 days 04:18:00,0.12272550383456934
1,2019-01-01 09:17:00+05:30,2019-01-29 14:38:00+05:30,BANKNIFTY20190131FUT,50.0,26555.31,27293.89,False,36928.999999999905,0.027812893165246353,28 days 05:21:00,0.0335292781545821
2,2019-01-29 09:17:00+05:30,2019-01-31 15:02:00+05:30,NIFTY20190131FUT,50.0,10837.77,10642.47,False,-9765.000000000055,-0.018020312296717966,2 days 05:45:00,-0.028195892529789345
3,2019-02-01 09:17:00+05:30,2019-02-06 13:10:00+05:30,NIFTY20190228FUT,50.0,10885.23,11061.79,True,8828.000000000065,0.01622014417701797,5 days 03:53:00,
4,2019-02-11 09:17:00+05:30,2019-02-15 09:59:00+05:30,NIFTY20190228FUT,50.0,10722.09,10907.37,False,9264.000000000033,0.017280213092783277,4 days 00:42:00,
5,2019-02-01 09:17:00+05:30,2019-02-15 12:18:00+05:30,BANKNIFTY20190228FUT,50.0,27351.57,26734.65,True,-30845.999999999913,-0.022555195186236048,14 days 03:01:00,0.027670348419985568
6,2019-02-21 09:17:00+05:30,2019-02-27 09:33:00+05:30,NIFTY20190228FUT,50.0,10904.18,10748.05,False,-7806.500000000051,-0.014318362316102725,6 days 00:16:00,0.00969399457415558
7,2019-02-18 09:17:00+05:30,2019-02-28 15:16:00+05:30,BANKNIFTY20190328FUT,50.0,26792.66,26856.53,False,3193.499999999949,0.002383861848730174,10 days 05:59:00,-0.024734042115009954
