date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-03-16 00:00:00+05:30,256997.5000,256997.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,-42202.5000,-43002.5000,256997.5000,800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,-0.1433,0.6341,-0.1624,,,306144.0468,0.0193,,
2022-03-17 00:00:00+05:30,256997.5000,256997.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,-42202.5000,-43002.5000,256997.5000,800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,-0.1433,0.6071,-0.1624,,,312153.6643,0.0196,,
2022-03-21 00:00:00+05:30,244155.0000,74908.0000,0.0000,0.0000,300000.0000,181889.5000,-12642.5000,-42202.5000,-55845.0000,244155.0000,1000.0000,0.0000,-12842.5000,7.4000,7.4000,1806252.5000,1806252.5000,1806252.5000,0.0000,1,0,-0.0500,-0.1862,0.6234,-0.2043,,,308805.5648,-0.0107,,
2022-03-22 00:00:00+05:30,232952.5000,232952.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,-65847.5000,-67047.5000,232952.5000,1200.0000,0.0000,-11202.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0459,-0.2235,0.6315,-0.2408,,,312702.2077,0.0126,,
2022-03-23 00:00:00+05:30,221912.5000,40817.5000,0.0000,0.0000,300000.0000,180800.0000,295.0000,-76582.5000,-78087.5000,221912.5000,1800.0000,0.0000,-11040.0000,8.1400,-8.1400,1806960.0000,-1806960.0000,0.0000,1806960.0000,0,1,-0.0474,-0.2603,0.6403,-0.2767,,,310785.0125,-0.0061,,
2022-03-24 00:00:00+05:30,248495.0000,40817.5000,0.0000,0.0000,300000.0000,180800.0000,26877.5000,-76582.5000,-51505.0000,248495.0000,1800.0000,0.0000,26582.5000,7.1600,-7.1600,1780377.5000,-1780377.5000,0.0000,1780377.5000,0,1,0.1198,-0.1717,0.7813,-0.1901,,,310311.3525,-0.0015,,
2022-03-25 00:00:00+05:30,246372.5000,40817.5000,0.0000,0.0000,300000.0000,180800.0000,24755.0000,-76582.5000,-53627.5000,246372.5000,1800.0000,0.0000,-2122.5000,7.2300,-7.2300,1782500.0000,-1782500.0000,0.0000,1782500.0000,0,1,-0.0085,-0.1788,0.7587,-0.1970,,,309962.1974,-0.0011,,
2022-03-28 00:00:00+05:30,233432.5000,40817.5000,0.0000,0.0000,300000.0000,180800.0000,11815.0000,-76582.5000,-66567.5000,233432.5000,1800.0000,0.0000,-12940.0000,7.6900,-7.6900,1795440.0000,-1795440.0000,0.0000,1795440.0000,0,1,-0.0525,-0.2219,0.7630,-0.2392,,,310625.3214,0.0021,,
2022-03-29 00:00:00+05:30,226852.5000,40817.5000,0.0000,0.0000,300000.0000,180800.0000,5235.0000,-76582.5000,-73147.5000,226852.5000,1800.0000,0.0000,-6580.0000,7.9400,-7.9400,1802020.0000,-1802020.0000,0.0000,1802020.0000,0,1,-0.0282,-0.2438,0.7497,-0.2606,,,312809.5706,0.0070,,
2022-03-30 00:00:00+05:30,229667.5000,39354.7500,0.0000,0.0000,300000.0000,181665.2500,8647.5000,-76780.0000,-70332.5000,229667.5000,2200.0000,0.0000,2815.0000,7.9100,7.9100,1816100.0000,1816100.0000,1816100.0000,0.0000,1,0,0.0124,-0.2344,0.7320,-0.2515,,,315260.8739,0.0078,,
2022-03-31 00:00:00+05:30,231915.0000,48530.0000,0.0000,0.0000,300000.0000,182770.0000,615.0000,-66100.0000,-68085.0000,231915.0000,2600.0000,0.0000,2247.5000,7.8800,7.8800,1827367.5000,1827367.5000,1827367.5000,0.0000,1,0,0.0098,-0.2269,0.7152,-0.2441,,,315209.4479,-0.0002,,
2022-04-01 00:00:00+05:30,267047.5000,45097.5000,0.0000,0.0000,300000.0000,186202.5000,35747.5000,-66100.0000,-32952.5000,267047.5000,2600.0000,0.0000,35132.5000,6.9700,6.9700,1862500.0000,1862500.0000,1862500.0000,0.0000,1,0,0.1515,-0.1098,0.8667,-0.1296,,,319171.9521,0.0126,,
2022-04-04 00:00:00+05:30,302485.0000,198212.5000,0.0000,0.0000,300000.0000,90465.0000,13807.5000,-8322.5000,2485.0000,302485.0000,3000.0000,0.0000,35437.5000,2.9900,2.9900,904600.0000,904600.0000,904600.0000,0.0000,1,0,0.1327,0.0083,0.9547,-0.0141,,,325445.9171,0.0197,,
2022-04-05 00:00:00+05:30,273302.5000,187886.0000,0.0000,0.0000,300000.0000,90489.0000,-5072.5000,-17825.0000,-26697.5000,273302.5000,3800.0000,0.0000,-29182.5000,3.2900,3.2900,899817.5000,899817.5000,899817.5000,0.0000,1,0,-0.0965,-0.0890,0.9855,-0.1093,,,323545.8638,-0.0058,,
2022-04-06 00:00:00+05:30,267582.5000,267582.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,-28417.5000,-32417.5000,267582.5000,4000.0000,0.0000,-5720.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0209,-0.1081,0.9679,-0.1279,,,321173.9550,-0.0073,,
2022-04-07 00:00:00+05:30,269115.0000,178499.2500,0.0000,0.0000,300000.0000,88883.2500,1732.5000,-28417.5000,-30885.0000,269115.0000,4200.0000,0.0000,1532.5000,3.3000,-3.3000,887100.0000,-887100.0000,0.0000,887100.0000,0,1,0.0057,-0.1029,0.9493,-0.1229,,,318572.8850,-0.0081,,
2022-04-08 00:00:00+05:30,261467.5000,177950.0000,0.0000,0.0000,300000.0000,89432.5000,-5915.0000,-28417.5000,-38532.5000,261467.5000,4200.0000,0.0000,-7647.5000,3.4200,-3.4200,894747.5000,-894747.5000,0.0000,894747.5000,0,1,-0.0284,-0.1284,0.9356,-0.1478,,,321191.9992,0.0082,,
2022-04-11 00:00:00+05:30,269820.0000,177950.0000,0.0000,0.0000,300000.0000,89432.5000,2437.5000,-28417.5000,-30180.0000,269820.0000,4200.0000,0.0000,8352.5000,3.2900,-3.2900,886395.0000,-886395.0000,0.0000,886395.0000,0,1,0.0319,-0.1006,0.9237,-0.1206,,,319014.9677,-0.0068,,
2022-04-12 00:00:00+05:30,278150.0000,177950.0000,0.0000,0.0000,300000.0000,89432.5000,10767.5000,-28417.5000,-21850.0000,278150.0000,4200.0000,0.0000,8330.0000,3.1600,-3.1600,878065.0000,-878065.0000,0.0000,878065.0000,0,1,0.0309,-0.0728,0.9122,-0.0935,,,316133.3105,-0.0090,,
2022-04-13 00:00:00+05:30,280912.5000,177950.0000,0.0000,0.0000,300000.0000,89432.5000,13530.0000,-28417.5000,-19087.5000,280912.5000,4200.0000,0.0000,2762.5000,3.1200,-3.1200,875302.5000,-875302.5000,0.0000,875302.5000,0,1,0.0099,-0.0636,0.8973,-0.0845,,,315185.9905,-0.0030,,
2022-04-18 00:00:00+05:30,305717.5000,108892.5000,0.0000,0.0000,300000.0000,184650.0000,12175.0000,-1857.5000,5717.5000,305717.5000,4600.0000,0.0000,24805.0000,6.0400,6.0400,1846140.0000,1846140.0000,1846140.0000,0.0000,1,0,0.0883,0.0191,0.9179,-0.0036,,,310103.8443,-0.0161,,
2022-04-19 00:00:00+05:30,264522.5000,108892.5000,0.0000,0.0000,300000.0000,184650.0000,-29020.0000,-1857.5000,-35477.5000,264522.5000,4600.0000,0.0000,-41195.0000,6.8200,6.8200,1804945.0000,1804945.0000,1804945.0000,0.0000,1,0,-0.1347,-0.1183,0.9793,-0.1379,,,304385.6404,-0.0184,,
2022-04-20 00:00:00+05:30,273732.5000,22845.0000,0.0000,0.0000,300000.0000,270497.5000,-19610.0000,-1857.5000,-26267.5000,273732.5000,4800.0000,0.0000,9210.0000,9.7900,3.5200,2681147.5000,963857.5000,1822502.5000,858645.0000,1,1,0.0348,-0.0876,0.9691,-0.1079,,,309450.6446,0.0166,,
2022-04-21 00:00:00+05:30,299005.0000,95403.0000,0.0000,0.0000,300000.0000,185067.0000,18535.0000,-14530.0000,-995.0000,299005.0000,5000.0000,0.0000,25272.5000,6.2000,6.2000,1852500.0000,1852500.0000,1852500.0000,0.0000,1,0,0.0923,-0.0033,0.9873,-0.0255,,,313970.7143,0.0146,,
2022-04-22 00:00:00+05:30,245000.0000,9068.0000,0.0000,0.0000,300000.0000,271202.0000,-35270.0000,-14530.0000,-55000.0000,245000.0000,5200.0000,0.0000,-54005.0000,10.8600,10.8600,2660045.0000,2660045.0000,2660045.0000,0.0000,2,0,-0.1806,-0.1833,1.0871,-0.2015,,,309809.7240,-0.0133,,
2022-04-25 00:00:00+05:30,214312.5000,127815.2500,0.0000,0.0000,300000.0000,84914.7500,1582.5000,-81470.0000,-85687.5000,214312.5000,5800.0000,0.0000,-30687.5000,3.9600,3.9600,849147.5000,849147.5000,849147.5000,0.0000,1,0,-0.1253,-0.2856,1.1220,-0.3015,,,306448.0914,-0.0109,,
2022-04-26 00:00:00+05:30,225765.0000,126667.2500,0.0000,0.0000,300000.0000,86062.7500,13035.0000,-81470.0000,-74235.0000,225765.0000,5800.0000,0.0000,11452.5000,3.8100,3.8100,860600.0000,860600.0000,860600.0000,0.0000,1,0,0.0534,-0.2474,1.1155,-0.2642,,,310386.2359,0.0129,,
2022-04-27 00:00:00+05:30,218117.5000,126667.2500,0.0000,0.0000,300000.0000,86062.7500,5387.5000,-81470.0000,-81882.5000,218117.5000,5800.0000,0.0000,-7647.5000,3.9100,3.9100,852952.5000,852952.5000,852952.5000,0.0000,1,0,-0.0339,-0.2729,1.1042,-0.2891,,,307430.5975,-0.0095,,
2022-04-28 00:00:00+05:30,230425.0000,230425.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,-63575.0000,-69575.0000,230425.0000,6000.0000,0.0000,12307.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0564,-0.2319,1.0993,-0.2490,,,310925.7572,0.0114,,
2022-04-29 00:00:00+05:30,219342.5000,219342.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,-74257.5000,-80657.5000,219342.5000,6400.0000,0.0000,-11082.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0481,-0.2689,1.0922,-0.2851,,,308764.9654,-0.0069,,
