date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-02-09 00:00:00+05:30,504792.5000,504792.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,211192.5000,204792.5000,504792.5000,6400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.6826,1.0174,0.0000,,,297214.4018,0.0134,,
2022-02-10 00:00:00+05:30,504792.5000,504792.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,211192.5000,204792.5000,504792.5000,6400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.6826,0.9991,0.0000,,,299176.6537,0.0066,,
2022-02-11 00:00:00+05:30,500355.0000,417516.2500,0.0000,0.0000,300000.0000,87076.2500,-4237.5000,211192.5000,200355.0000,500355.0000,6600.0000,0.0000,-4437.5000,1.7300,1.7300,866525.0000,866525.0000,866525.0000,0.0000,1,0,-0.0088,0.6679,0.9821,-0.0088,,,295070.1290,-0.0137,,
2022-02-14 00:00:00+05:30,484640.0000,484640.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,191440.0000,184640.0000,484640.0000,6800.0000,0.0000,-15715.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0314,0.6155,0.9699,-0.0399,,,286124.7438,-0.0303,,
2022-02-15 00:00:00+05:30,484640.0000,484640.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,191440.0000,184640.0000,484640.0000,6800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.6155,0.9541,-0.0399,,,295177.3001,0.0316,,
2022-02-16 00:00:00+05:30,484640.0000,484640.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,191440.0000,184640.0000,484640.0000,6800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.6155,0.9391,-0.0399,,,294177.0365,-0.0034,,
2022-02-17 00:00:00+05:30,477605.0000,397425.0000,0.0000,0.0000,300000.0000,87015.0000,-6835.0000,191440.0000,177605.0000,477605.0000,7000.0000,0.0000,-7035.0000,1.8100,1.8100,863315.0000,863315.0000,863315.0000,0.0000,1,0,-0.0145,0.5920,0.9256,-0.0539,,,293957.5909,-0.0007,,
2022-02-18 00:00:00+05:30,478340.0000,397425.0000,0.0000,0.0000,300000.0000,87015.0000,-6100.0000,191440.0000,178340.0000,478340.0000,7000.0000,0.0000,735.0000,1.8100,1.8100,864050.0000,864050.0000,864050.0000,0.0000,1,0,0.0015,0.5945,0.9119,-0.0524,,,293763.6622,-0.0007,,
2022-02-21 00:00:00+05:30,464302.5000,199413.7500,0.0000,0.0000,300000.0000,274373.7500,-9485.0000,181387.5000,164302.5000,464302.5000,7600.0000,0.0000,-14037.5000,5.9100,-5.9100,2745207.5000,-2745207.5000,0.0000,2745207.5000,0,2,-0.0293,0.5477,0.9022,-0.0802,,,292691.9511,-0.0036,,
2022-02-22 00:00:00+05:30,495642.5000,297667.5000,0.0000,0.0000,300000.0000,188350.0000,9625.0000,193817.5000,195642.5000,495642.5000,7800.0000,0.0000,31340.0000,3.7600,-3.7600,1866000.0000,-1866000.0000,0.0000,1866000.0000,0,1,0.0675,0.6521,0.9073,-0.0181,,,290562.9885,-0.0073,,
2022-02-23 00:00:00+05:30,490892.5000,297667.5000,0.0000,0.0000,300000.0000,188350.0000,4875.0000,193817.5000,190892.5000,490892.5000,7800.0000,0.0000,-4750.0000,3.8100,-3.8100,1870750.0000,-1870750.0000,0.0000,1870750.0000,0,1,-0.0096,0.6363,0.8953,-0.0275,,,290122.3962,-0.0015,,
2022-02-24 00:00:00+05:30,542532.5000,542532.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,250532.5000,242532.5000,542532.5000,8000.0000,0.0000,51640.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.1052,0.8084,0.9240,0.0000,,,275884.7996,-0.0491,,
2022-02-25 00:00:00+05:30,516782.5000,516782.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,225582.5000,216782.5000,516782.5000,8800.0000,0.0000,-25750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0475,0.7226,0.9200,-0.0475,,,283557.7406,0.0278,,
2022-02-28 00:00:00+05:30,516782.5000,516782.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,225582.5000,216782.5000,516782.5000,8800.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.7226,0.9084,-0.0475,,,285610.1523,0.0072,,
