date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-06-15 00:00:00+05:30,370995.0000,129837.5000,0.0000,0.0000,300000.0000,245705.0000,-4547.5000,77542.5000,70995.0000,370995.0000,2000.0000,0.0000,590.0000,6.6200,-6.6200,2455475.0000,-2455475.0000,0.0000,2455475.0000,0,2,0.0016,0.2367,1.0374,-0.0132,,,284549.1149,-0.0034,,
2022-06-16 00:00:00+05:30,426487.5000,223715.0000,0.0000,0.0000,300000.0000,166995.0000,35777.5000,92910.0000,126487.5000,426487.5000,2200.0000,0.0000,55492.5000,3.8200,-3.8200,1628050.0000,-1628050.0000,0.0000,1628050.0000,0,1,0.1496,0.4216,1.2069,0.0000,,,278369.8491,-0.0217,,
2022-06-17 00:00:00+05:30,405085.0000,192762.5000,0.0000,0.0000,300000.0000,241025.0000,-28702.5000,136587.5000,105085.0000,405085.0000,2800.0000,0.0000,-21402.5000,5.9500,-5.9500,2412270.0000,-2412270.0000,0.0000,2412270.0000,0,2,-0.0502,0.3503,1.1804,-0.0502,,,278141.3233,-0.0008,,
2022-06-20 00:00:00+05:30,412592.5000,192655.0000,0.0000,0.0000,300000.0000,241132.5000,-21195.0000,136587.5000,112592.5000,412592.5000,2800.0000,0.0000,7507.5000,5.8300,-5.8300,2404762.5000,-2404762.5000,0.0000,2404762.5000,0,2,0.0185,0.3753,1.1402,-0.0326,,,278745.2844,0.0022,,
2022-06-21 00:00:00+05:30,388065.0000,388065.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,91265.0000,88065.0000,388065.0000,3200.0000,0.0000,-24527.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0594,0.2935,1.1281,-0.0901,,,283556.1158,0.0173,,
2022-06-22 00:00:00+05:30,388065.0000,388065.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,91265.0000,88065.0000,388065.0000,3200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.2935,1.0923,-0.0901,,,279329.2948,-0.0149,,
2022-06-23 00:00:00+05:30,388065.0000,388065.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,91265.0000,88065.0000,388065.0000,3200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.2935,1.0597,-0.0901,,,282529.5633,0.0115,,
2022-06-24 00:00:00+05:30,392187.5000,140566.7500,0.0000,0.0000,300000.0000,247098.2500,4522.5000,91265.0000,92187.5000,392187.5000,3600.0000,0.0000,4122.5000,6.3000,6.3000,2471067.5000,2471067.5000,2471067.5000,0.0000,2,0,0.0106,0.3073,1.0306,-0.0804,,,284731.3915,0.0078,,
2022-06-27 00:00:00+05:30,405522.5000,139226.5000,0.0000,0.0000,300000.0000,248438.5000,17857.5000,91265.0000,105522.5000,405522.5000,3600.0000,0.0000,13335.0000,6.1300,6.1300,2484402.5000,2484402.5000,2484402.5000,0.0000,2,0,0.0340,0.3517,1.0107,-0.0492,,,287218.8770,0.0087,,
2022-06-28 00:00:00+05:30,398997.5000,139111.5000,0.0000,0.0000,300000.0000,248553.5000,11332.5000,91265.0000,98997.5000,398997.5000,3600.0000,0.0000,-6525.0000,6.2100,6.2100,2477877.5000,2477877.5000,2477877.5000,0.0000,2,0,-0.0161,0.3300,0.9868,-0.0645,,,287919.8709,0.0024,,
2022-06-29 00:00:00+05:30,371427.5000,139111.5000,0.0000,0.0000,300000.0000,248553.5000,-16237.5000,91265.0000,71427.5000,371427.5000,3600.0000,0.0000,-27570.0000,6.6000,6.6000,2450307.5000,2450307.5000,2450307.5000,0.0000,2,0,-0.0691,0.2381,0.9923,-0.1291,,,286268.4997,-0.0057,,
2022-06-30 00:00:00+05:30,374887.5000,134222.5000,0.0000,0.0000,300000.0000,245815.0000,-5150.0000,84437.5000,74887.5000,374887.5000,4400.0000,0.0000,3460.0000,6.5400,6.5400,2453000.0000,2453000.0000,2453000.0000,0.0000,2,0,0.0093,0.2496,0.9700,-0.1210,,,285401.5525,-0.0030,,
2022-07-01 00:00:00+05:30,396927.5000,132543.5000,0.0000,0.0000,300000.0000,247494.0000,16890.0000,84437.5000,96927.5000,396927.5000,4400.0000,0.0000,22040.0000,6.2400,6.2400,2475040.0000,2475040.0000,2475040.0000,0.0000,2,0,0.0588,0.3231,0.9684,-0.0693,,,285911.2014,0.0018,,
2022-07-04 00:00:00+05:30,415835.0000,130646.5000,0.0000,0.0000,300000.0000,249391.0000,35797.5000,84437.5000,115835.0000,415835.0000,4400.0000,0.0000,18907.5000,6.0000,6.0000,2493947.5000,2493947.5000,2493947.5000,0.0000,2,0,0.0476,0.3861,0.9605,-0.0250,,,287092.8250,0.0041,,
2022-07-05 00:00:00+05:30,436227.5000,436227.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,141027.5000,136227.5000,436227.5000,4800.0000,0.0000,20392.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0490,0.4541,0.9539,0.0000,,,286563.2255,-0.0018,,
2022-07-06 00:00:00+05:30,453075.0000,263938.5000,0.0000,0.0000,300000.0000,172089.0000,17047.5000,141027.5000,153075.0000,453075.0000,5000.0000,0.0000,16847.5000,3.8000,3.8000,1721042.5000,1721042.5000,1721042.5000,0.0000,1,0,0.0386,0.5103,0.9431,0.0000,,,290337.5290,0.0132,,
2022-07-07 00:00:00+05:30,473082.5000,473082.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,178282.5000,173082.5000,473082.5000,5200.0000,0.0000,20007.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0442,0.5769,0.9353,0.0000,,,292710.7516,0.0082,,
2022-07-08 00:00:00+05:30,472262.5000,215542.0000,0.0000,0.0000,300000.0000,257140.5000,-420.0000,178282.5000,172262.5000,472262.5000,5600.0000,0.0000,-820.0000,5.4400,5.4400,2570935.0000,2570935.0000,2570935.0000,0.0000,2,0,-0.0017,0.5742,0.9185,-0.0017,,,294136.3175,0.0049,,
2022-07-11 00:00:00+05:30,484977.5000,214167.0000,0.0000,0.0000,300000.0000,258515.5000,12295.0000,178282.5000,184977.5000,484977.5000,5600.0000,0.0000,12715.0000,5.3300,5.3300,2583650.0000,2583650.0000,2583650.0000,0.0000,2,0,0.0269,0.6166,0.9060,0.0000,,,293801.6904,-0.0011,,
2022-07-12 00:00:00+05:30,459327.5000,286302.5000,0.0000,0.0000,300000.0000,177375.0000,-4350.0000,169477.5000,159327.5000,459327.5000,5800.0000,0.0000,-25650.0000,3.8200,3.8200,1755600.0000,1755600.0000,1755600.0000,0.0000,1,0,-0.0529,0.5311,0.9039,-0.0529,,,290876.1970,-0.0100,,
2022-07-13 00:00:00+05:30,450310.0000,286302.5000,0.0000,0.0000,300000.0000,177375.0000,-13367.5000,169477.5000,150310.0000,450310.0000,5800.0000,0.0000,-9017.5000,3.8800,3.8800,1746582.5000,1746582.5000,1746582.5000,0.0000,1,0,-0.0196,0.5010,0.8910,-0.0715,,,289751.7049,-0.0039,,
2022-07-14 00:00:00+05:30,442900.0000,206114.7500,0.0000,0.0000,300000.0000,257362.7500,-20577.5000,169477.5000,142900.0000,442900.0000,6000.0000,0.0000,-7410.0000,5.7200,2.1200,2533205.0000,939495.0000,1736350.0000,796855.0000,1,1,-0.0165,0.4763,0.8782,-0.0868,,,289247.4971,-0.0017,,
2022-07-15 00:00:00+05:30,440150.0000,205718.0000,0.0000,0.0000,300000.0000,257759.5000,-23327.5000,169477.5000,140150.0000,440150.0000,6000.0000,0.0000,-2750.0000,5.7800,2.1300,2544145.0000,936745.0000,1740445.0000,803700.0000,1,1,-0.0062,0.4672,0.8650,-0.0924,,,291150.0653,0.0066,,
2022-07-18 00:00:00+05:30,458755.0000,194280.5000,0.0000,0.0000,300000.0000,258907.0000,5567.5000,159587.5000,158755.0000,458755.0000,6400.0000,0.0000,18605.0000,5.6400,2.0800,2587250.0000,956250.0000,1771750.0000,815500.0000,1,1,0.0423,0.5292,0.8599,-0.0541,,,295295.2699,0.0142,,
2022-07-19 00:00:00+05:30,472655.0000,192767.0000,0.0000,0.0000,300000.0000,260420.5000,19467.5000,159587.5000,172655.0000,472655.0000,6400.0000,0.0000,13900.0000,5.5100,2.0500,2603850.0000,970150.0000,1787000.0000,816850.0000,1,1,0.0303,0.5755,0.8514,-0.0254,,,296164.0308,0.0029,,
2022-07-20 00:00:00+05:30,478880.0000,478880.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,185680.0000,178880.0000,478880.0000,6800.0000,0.0000,6225.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0132,0.5963,0.8402,-0.0126,,,299183.8363,0.0102,,
2022-07-21 00:00:00+05:30,499892.5000,214218.7500,0.0000,0.0000,300000.0000,264261.2500,21412.5000,185680.0000,199892.5000,499892.5000,7200.0000,0.0000,21012.5000,5.2900,5.2900,2643400.0000,2643400.0000,2643400.0000,0.0000,2,0,0.0439,0.6663,0.8366,0.0000,,,301251.4510,0.0069,,
2022-07-22 00:00:00+05:30,528617.5000,211251.5000,0.0000,0.0000,300000.0000,267228.5000,50137.5000,185680.0000,228617.5000,528617.5000,7200.0000,0.0000,28725.0000,5.0500,5.0500,2672125.0000,2672125.0000,2672125.0000,0.0000,2,0,0.0575,0.7621,0.8387,0.0000,,,303146.7644,0.0063,,
2022-07-25 00:00:00+05:30,533967.5000,444503.7500,0.0000,0.0000,300000.0000,83621.2500,5842.5000,235525.0000,233967.5000,533967.5000,7400.0000,0.0000,5350.0000,1.5600,1.5600,831000.0000,831000.0000,831000.0000,0.0000,1,0,0.0101,0.7799,0.8283,0.0000,,,301255.9852,-0.0062,,
2022-07-26 00:00:00+05:30,526725.0000,444503.7500,0.0000,0.0000,300000.0000,83621.2500,-1400.0000,235525.0000,226725.0000,526725.0000,7400.0000,0.0000,-7242.5000,1.5600,1.5600,823757.5000,823757.5000,823757.5000,0.0000,1,0,-0.0136,0.7557,0.8186,-0.0136,,,298653.3299,-0.0086,,
2022-07-27 00:00:00+05:30,535987.5000,444503.7500,0.0000,0.0000,300000.0000,83621.2500,7862.5000,235525.0000,235987.5000,535987.5000,7400.0000,0.0000,9262.5000,1.5500,1.5500,833020.0000,833020.0000,833020.0000,0.0000,1,0,0.0176,0.7866,0.8097,0.0000,,,301849.0641,0.0107,,
2022-07-28 00:00:00+05:30,543775.0000,543775.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,251375.0000,243775.0000,543775.0000,7600.0000,0.0000,7787.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0145,0.8126,0.8008,0.0000,,,306914.7200,0.0168,,
2022-07-29 00:00:00+05:30,543775.0000,543775.0000,0.0000,0.0000,300000.0000,0.0000,0.0000,251375.0000,243775.0000,543775.0000,7600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.8126,0.7914,0.0000,,,311193.2313,0.0139,,
2022-08-01 00:00:00+05:30,561422.5000,266828.2500,0.0000,0.0000,300000.0000,276546.7500,18047.5000,251375.0000,261422.5000,561422.5000,8000.0000,0.0000,17647.5000,4.9300,4.9300,2765297.5000,2765297.5000,2765297.5000,0.0000,2,0,0.0325,0.8714,0.7862,0.0000,,,314340.9025,0.0101,,
2022-08-02 00:00:00+05:30,558847.5000,266828.2500,0.0000,0.0000,300000.0000,276546.7500,15472.5000,251375.0000,258847.5000,558847.5000,8000.0000,0.0000,-2575.0000,4.9400,4.9400,2762722.5000,2762722.5000,2762722.5000,0.0000,2,0,-0.0046,0.8628,0.7775,-0.0046,,,313676.1825,-0.0021,,
2022-08-03 00:00:00+05:30,569807.5000,265990.5000,0.0000,0.0000,300000.0000,277384.5000,26432.5000,251375.0000,269807.5000,569807.5000,8000.0000,0.0000,10960.0000,4.8700,4.8700,2773682.5000,2773682.5000,2773682.5000,0.0000,2,0,0.0196,0.8994,0.7704,0.0000,,,315454.5125,0.0057,,
2022-08-04 00:00:00+05:30,550897.5000,265990.5000,0.0000,0.0000,300000.0000,277384.5000,7522.5000,251375.0000,250897.5000,550897.5000,8000.0000,0.0000,-18910.0000,5.0000,5.0000,2754772.5000,2754772.5000,2754772.5000,0.0000,2,0,-0.0332,0.8363,0.7660,-0.0332,,,314930.3540,-0.0017,,
2022-08-05 00:00:00+05:30,565825.0000,265990.5000,0.0000,0.0000,300000.0000,277384.5000,22450.0000,251375.0000,265825.0000,565825.0000,8000.0000,0.0000,14927.5000,4.8900,4.8900,2769700.0000,2769700.0000,2769700.0000,0.0000,2,0,0.0271,0.8861,0.7605,-0.0070,,,315384.6851,0.0014,,
2022-08-08 00:00:00+05:30,589785.0000,367565.0000,0.0000,0.0000,300000.0000,191525.0000,30695.0000,267290.0000,289785.0000,589785.0000,8200.0000,0.0000,23960.0000,3.2500,3.2500,1915250.0000,1915250.0000,1915250.0000,0.0000,1,0,0.0423,0.9660,0.7588,0.0000,,,317902.0966,0.0080,,
2022-08-10 00:00:00+05:30,593210.0000,279329.2500,0.0000,0.0000,300000.0000,279560.7500,34320.0000,267290.0000,293210.0000,593210.0000,8400.0000,0.0000,3425.0000,4.7100,4.7100,2795925.0000,2795925.0000,2795925.0000,0.0000,2,0,0.0058,0.9774,0.7513,0.0000,,,317827.7351,-0.0002,,
2022-08-11 00:00:00+05:30,617685.0000,522745.0000,0.0000,0.0000,300000.0000,88390.0000,6550.0000,319735.0000,317685.0000,617685.0000,8600.0000,0.0000,24475.0000,1.4300,1.4300,883600.0000,883600.0000,883600.0000,0.0000,1,0,0.0413,1.0589,0.7495,0.0000,,,319911.6730,0.0066,,
2022-08-12 00:00:00+05:30,619835.0000,522550.0000,0.0000,0.0000,300000.0000,88585.0000,8700.0000,319735.0000,319835.0000,619835.0000,8600.0000,0.0000,2150.0000,1.4300,1.4300,885750.0000,885750.0000,885750.0000,0.0000,1,0,0.0035,1.0661,0.7423,0.0000,,,320999.8912,0.0034,,
2022-08-16 00:00:00+05:30,625237.5000,324880.2500,0.0000,0.0000,300000.0000,286054.7500,14302.5000,319735.0000,325237.5000,625237.5000,8800.0000,0.0000,5402.5000,4.5700,4.5700,2859000.0000,2859000.0000,2859000.0000,0.0000,2,0,0.0087,1.0841,0.7355,0.0000,,,323351.3494,0.0073,,
2022-08-17 00:00:00+05:30,635505.0000,430675.0000,0.0000,0.0000,300000.0000,197510.0000,7320.0000,337185.0000,335505.0000,635505.0000,9000.0000,0.0000,10267.5000,3.1100,3.1100,1974967.5000,1974967.5000,1974967.5000,0.0000,1,0,0.0164,1.1183,0.7295,0.0000,,,325178.6492,0.0057,,
2022-08-18 00:00:00+05:30,649637.5000,429385.2500,0.0000,0.0000,300000.0000,198799.7500,21452.5000,337185.0000,349637.5000,649637.5000,9000.0000,0.0000,14132.5000,3.0600,3.0600,1989100.0000,1989100.0000,1989100.0000,0.0000,1,0,0.0222,1.1655,0.7244,0.0000,,,325820.6979,0.0020,,
2022-08-19 00:00:00+05:30,607217.5000,429385.2500,0.0000,0.0000,300000.0000,198799.7500,-20967.5000,337185.0000,307217.5000,607217.5000,9000.0000,0.0000,-42420.0000,3.2100,3.2100,1946680.0000,1946680.0000,1946680.0000,0.0000,1,0,-0.0653,1.0241,0.7311,-0.0653,,,321535.8387,-0.0132,,
2022-08-22 00:00:00+05:30,595822.5000,499915.2500,0.0000,0.0000,300000.0000,88259.7500,7647.5000,297575.0000,295822.5000,595822.5000,9400.0000,0.0000,-11395.0000,1.4700,-1.4700,874950.0000,-874950.0000,0.0000,874950.0000,0,1,-0.0188,0.9861,0.7257,-0.0828,,,317294.5081,-0.0132,,
2022-08-23 00:00:00+05:30,551362.5000,462702.7500,0.0000,0.0000,300000.0000,88259.7500,400.0000,260762.5000,251362.5000,551362.5000,9800.0000,0.0000,-44460.0000,1.6000,-1.6000,882197.5000,-882197.5000,0.0000,882197.5000,0,1,-0.0746,0.8379,0.7360,-0.1513,,,319674.0786,0.0075,,
2022-08-24 00:00:00+05:30,536460.0000,266942.5000,0.0000,0.0000,300000.0000,283820.0000,-14302.5000,260762.5000,236460.0000,536460.0000,10000.0000,0.0000,-14902.5000,5.2900,-5.2900,2836050.0000,-2836050.0000,0.0000,2836050.0000,0,2,-0.0270,0.7882,0.7319,-0.1742,,,319347.6132,-0.0010,,
2022-08-25 00:00:00+05:30,527810.0000,441391.7500,0.0000,0.0000,300000.0000,87848.2500,-1430.0000,239840.0000,227810.0000,527810.0000,10600.0000,0.0000,-8650.0000,1.6700,-1.6700,878840.0000,-878840.0000,0.0000,878840.0000,0,1,-0.0161,0.7594,0.7265,-0.1875,3.6835,0.7134,317545.7052,-0.0056,,
2022-08-26 00:00:00+05:30,514892.5000,243468.5000,0.0000,0.0000,300000.0000,285571.5000,-14147.5000,239840.0000,214892.5000,514892.5000,10800.0000,0.0000,-12917.5000,5.5300,2.1000,2848400.0000,1080600.0000,1964500.0000,883900.0000,1,1,-0.0245,0.7163,0.7222,-0.2074,3.7498,0.7112,318900.5369,0.0043,0.011020066251205687,-1.1182145270880484
2022-08-29 00:00:00+05:30,493150.0000,285722.5000,0.0000,0.0000,300000.0000,192385.0000,15042.5000,189507.5000,193150.0000,493150.0000,11400.0000,0.0000,-21742.5000,3.9000,3.9000,1923587.5000,1923587.5000,1923587.5000,0.0000,1,0,-0.0422,0.6438,0.7214,-0.2409,3.4007,0.7194,314478.7435,-0.0139,0.010469269860860343,-0.9229731281605099
2022-08-30 00:00:00+05:30,539287.5000,539287.5000,0.0000,0.0000,300000.0000,0.0000,0.0000,250887.5000,239287.5000,539287.5000,11600.0000,0.0000,46137.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0936,0.7976,0.7397,-0.1699,3.9908,0.7362,321826.0302,0.0234,0.011634779781361732,-0.500521220058132
2022-09-01 00:00:00+05:30,550680.0000,253280.0000,0.0000,0.0000,300000.0000,285607.5000,11792.5000,250887.5000,250680.0000,550680.0000,12000.0000,0.0000,11392.5000,5.1900,5.1900,2856007.5000,2856007.5000,2856007.5000,0.0000,2,0,0.0211,0.8356,0.7351,-0.1523,4.0678,0.7364,318544.1454,-0.0102,0.012342368955632576,-0.5366887097973244
