timestamp,amount,price,symbol,slippage_pct
2022-06-01 09:17:00+05:30,-50.0,35560.6,BANKNIFTY20220630FUT,-0.0005697749178046925
2022-06-03 09:17:00+05:30,50.0,35999.55,BANKNIFTY20220630FUT,0.000446037767310098
2022-06-03 09:17:00+05:30,-50.0,16771.3,NIFTY20220630FUT,0.00045294983580581455
2022-06-06 09:17:00+05:30,-50.0,35440.85,BANKNIFTY20220630FUT,-0.0024991160455412925
2022-06-07 09:17:00+05:30,50.0,16450.45,NIFTY20220630FUT,-0.00021575300838697415
2022-06-09 09:17:00+05:30,-50.0,16273.95,NIFTY20220630FUT,0.0009760679195940807
2022-06-09 14:55:00+05:30,50.0,16470.0,NIFTY20220630FUT,0.0003036744609778318
2022-06-13 09:17:00+05:30,50.0,33575.85,BANKNIFTY20220630FUT,-0.0030627393924998205
2022-06-14 09:17:00+05:30,-50.0,15742.0,NIFTY20220630FUT,0.0005523564032075226
2022-06-14 09:17:00+05:30,-50.0,33276.55,BANKNIFTY20220630FUT,-0.00017282421823340584
2022-06-16 13:27:00+05:30,50.0,15434.65,NIFTY20220630FUT,0.00015551847591891243
2022-06-17 09:17:00+05:30,50.0,32403.0,BANKNIFTY20220630FUT,0.0016058211402721313
2022-06-17 09:17:00+05:30,-50.0,15278.35,NIFTY20220630FUT,-0.0008745496233213471
2022-06-17 09:17:00+05:30,-50.0,32393.0,BANKNIFTY20220630FUT,-0.0012967121623564221
2022-06-21 09:22:00+05:30,50.0,15483.2,NIFTY20220630FUT,-0.00018080847216836319
2022-06-21 09:53:00+05:30,50.0,33094.6,BANKNIFTY20220630FUT,0.000196445247687235
2022-06-24 09:17:00+05:30,50.0,15718.3,NIFTY20220630FUT,0.0010380843204686838
2022-06-24 09:17:00+05:30,50.0,33612.6,BANKNIFTY20220630FUT,0.0018360108491549743
2022-06-30 15:16:00+05:30,-50.0,33415.45,BANKNIFTY20220630FUT,
2022-06-30 15:16:00+05:30,50.0,33410.0,BANKNIFTY20220728FUT,
2022-06-30 15:16:00+05:30,-50.0,15778.9,NIFTY20220630FUT,
2022-06-30 15:16:00+05:30,50.0,15753.0,NIFTY20220728FUT,
2022-07-05 09:45:00+05:30,-50.0,15935.95,NIFTY20220728FUT,7.215867378629965e-05
2022-07-05 10:34:00+05:30,-50.0,34358.85,BANKNIFTY20220728FUT,-0.00017174653122952922
2022-07-06 09:17:00+05:30,50.0,34079.9,BANKNIFTY20220728FUT,0.0013913150792402727
2022-07-07 13:07:00+05:30,-50.0,34825.0,BANKNIFTY20220728FUT,0.0001851774761026914
2022-07-08 09:17:00+05:30,50.0,16228.1,NIFTY20220728FUT,0.0002372991047352182
2022-07-08 09:17:00+05:30,50.0,35199.0,BANKNIFTY20220728FUT,-5.681656771114457e-05
2022-07-12 15:02:00+05:30,-50.0,16052.0,NIFTY20220728FUT,-0.00018381150286158544
2022-07-14 09:17:00+05:30,-50.0,15997.55,NIFTY20220728FUT,0.00120809894548885
2022-07-18 09:17:00+05:30,50.0,16195.35,NIFTY20220728FUT,-0.00010187071679938483
2022-07-18 09:17:00+05:30,-50.0,16185.35,NIFTY20220728FUT,0.0007192690004321563
2022-07-20 09:17:00+05:30,50.0,16519.25,NIFTY20220728FUT,0.0007845489298026043
